529,14/6/2020,12:49:59,28.2,100.6,36.8,6.92829E-08,1.85717E-05,,1,1,1,0,0,7.001,10.001,15.002,16.002,17.002,22.002,21.002,34.004,30.003,44.006,44.005,46.006,62.006,50.008,71.01,62.009,70.01,71.948,117.081,115.183,134.859,120.021,135.024,159.794,177.925,159.59,191.69,190.062,221.752,191.457,243.319,257.638,279.744,269.135,312.365,335.064,343.14,353.416,365.558,375.032,374.014,344.713,382.038,379.435,402.075,410.448,386.999,416.374,438.622,406.466,401.298,342.711,372.86,377.268,372.838,354.591,328.106,340.622,279.093,260.566,226.526,202.304,192.104,175.946,133.162,131.075,104.255,101.782,72.01,61.644,44.53,50.557,49.587,37.618,30.1,27.003,31.998,16.007,15.002,12.001,9.001,7.001,6.001,3,5.001,4,3,3,1,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,300,8,50,1,3,0.327,0,11.56,9694.15,14.3,749.9,1,3.93,7.46,778.6,ON,70.868,81.647,68.743,98.217,1.817,3877.713,Long Term,MASIN,,,,,Normal Scan,
530,14/6/2020,12:55:29,28.2,100.6,36.7,6.92829E-08,1.85717E-05,,1,0,0,2,3,9.001,12.442,13.966,11.596,13.001,22.003,28.003,34.004,31.004,34.004,38.004,52.006,52.007,62.01,47.006,71.01,58.009,88.388,91.445,85.369,92.1,119.872,116.158,118.546,159.92,160.38,181.897,184.181,200.044,209.958,205.399,243.632,235.89,265.259,265.489,287.608,328.128,314.007,315.932,313.251,342.151,343.75,357.391,366.722,377.527,402.87,411.018,392.374,347.586,426.364,400.4,333.064,372.503,329.044,313.517,300.603,285.526,302.606,256.343,241.736,233.089,190.166,176.141,121.214,123.024,92.851,91.178,68.683,60.337,67.916,71.265,66.851,44.005,33.004,33.005,27.004,22.003,15.802,13.201,14.002,7.001,10.001,9.001,3,2,6.001,4,2,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.327,0,11.56,9694.15,14.3,749.9,1,3.93,7.46,778.6,ON,71.492,81.662,68.594,101.815,1.827,3574.95,Long Term,MASIN,,,,,Normal Scan,
537,14/6/2020,13:33:59,28.3,100.6,36.8,6.9312E-08,1.85764E-05,,0,1,2,0,3,4,15.002,20.002,33.895,37.114,77.011,100.617,104.93,135.029,178.34,180.837,239.222,268.655,274.853,290.373,327.707,358.395,323.777,312.368,304.769,313.362,277.573,244.473,246.659,218.733,215.565,195.042,184.04,180.65,158.417,177.483,152.581,155.965,145.094,176.124,186.4,175.234,185.942,191.487,227.726,231.977,235.462,261.069,260.309,275.938,303.22,301.296,305.572,331.962,292,322.919,316.309,326.772,299.165,289.488,314.582,268.564,225.191,229.974,201.921,172.539,154.747,145.029,151.03,108.02,100.017,97.016,74.552,60.469,70.012,49.006,59.008,57.008,30.004,31.004,29.004,23.912,23.093,12.603,8.399,5.001,6.001,6.001,4,1,3,2,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,300,8,50,1,3,0.327,0,11.56,9695.92,14.3,749.9,1,3.93,7.46,778.7,ON,38.244,60.979,48.03,31.059,1.93,4930.718,Long Term,MASIN,,,,,Normal Scan,
538,14/6/2020,13:39:29,28.3,100.6,36.8,6.9312E-08,1.85764E-05,,2,0,3,1,2,16.002,9.001,34.004,35.004,68.291,96.253,116.497,151.093,188.233,212.621,270.236,258.46,337.471,319.824,382.352,382.621,361.244,375.743,361.109,362.135,297.264,302.891,294.481,243.855,258.833,202.237,224.656,200.39,158.137,153.53,139.744,148.338,147.273,149.124,151.11,145.074,158.803,167.032,165.033,171.71,219.97,228.349,243.871,246.209,279.339,294.228,278.191,311.711,285.706,286.384,283.977,297.284,296.5,296.421,311.357,326.601,283.513,260.768,256.806,223.079,192.65,201.599,146.976,134.54,107.335,101.383,85.518,91.819,81.036,61.985,57.008,48.006,39.006,42.006,25.003,32.163,24.844,17.002,12.001,10.001,5.001,8.001,5.001,5.001,5.097,1.904,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.327,0,11.56,9695.92,14.3,749.9,1,3.93,7.46,778.7,ON,35.265,57.701,45.137,28.903,1.931,5403.626,Long Term,MASIN,,,,,Normal Scan,
545,14/6/2020,14:17:59,28.4,100.6,36.7,6.93412E-08,1.85812E-05,,0,0,0,6.001,10.001,11.001,28.633,38.377,41.005,52.006,81.011,114.017,147.897,154.331,184.865,227.052,288.664,294.32,320.371,419.264,382.889,415.367,439.78,415.837,392.101,394.494,337.476,334.843,311.992,268.191,222.795,223.807,198.487,174.093,178.121,151.2,129.329,142.914,111.464,143.912,143.242,164.029,181.988,186.087,173.455,192.627,220.793,235.811,255.503,263.629,263.653,250.731,263.653,257.939,289.998,282.1,295.628,307.405,291.752,309.572,299.512,261.003,220.457,230.434,196.434,174.631,175.779,145.621,142.296,125.165,126.121,100.92,85.012,94.017,97.018,81.014,61.009,57.008,47.709,42.305,32.005,26.003,17.002,21.003,8.001,10.001,10.001,9.001,3,5.001,1,1.773,1.227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,300,8,50,1,3,0.327,0,11.56,9697.46,14.3,749.9,1,3.93,7.46,778.8,ON,35.412,57.665,44.982,28.903,1.927,5520.282,Long Term,MASIN,,,,,Normal Scan,
546,14/6/2020,14:23:29,28.4,100.6,36.7,6.93412E-08,1.85812E-05,,2,0,1,4,4,9.001,21.002,21.003,47.244,64.77,77.01,106.017,123.021,164.14,203.157,269.331,308.925,348.067,344.816,375.019,410.136,439.046,431.874,450.206,417.37,393.142,334.343,306.257,300.849,278.699,241.435,233.434,212.132,203.578,143.85,142.2,143.026,131.747,131.297,128.022,164.029,135.729,155.786,185.058,218.281,199.21,230.114,250.568,238.482,283.352,271.685,263.224,279.141,290.902,299.182,280.699,305.04,340.123,286.338,283.263,283.952,275.116,234.682,238.041,202.363,180.112,184.221,157.031,153.025,133.342,110.708,107.018,95.017,88.015,82.518,74.508,70.01,70.191,44.826,47.465,35.545,21.002,22.002,17.61,6.965,15.429,8.001,4,3,6.001,3,1,2,2,4,1,2,2,1,1,0,0,0,1,0,0,0,0,0,0,300,8,50,1,3,0.323,0,11.56,9697.7,14.3,749.9,1,3.93,7.47,784,ON,35.217,57.847,45.082,31.059,1.926,5737.002,Long Term,MASIN,,,,,Normal Scan,
553,14/6/2020,15:01:59,28.5,100.6,35.8,6.93703E-08,1.85859E-05,,0,0,1,3,6.851,14.151,21.002,29.253,51.757,74.164,96.861,137.919,185.493,208.775,268.623,331.478,359.655,423.913,423.63,470.339,453.011,442.957,454.092,424.348,407.549,362.929,321.628,261.707,228.99,228.946,193.147,170.84,163.417,167.993,156.139,128.661,148.029,142.025,160.445,143.311,162.771,198.361,199.071,183.049,218.53,198.531,238.371,247.574,207.346,243.027,222.879,266.453,249.015,249.873,251.768,260.312,280.822,250.866,232.231,246.201,231.476,217.607,225.768,216.097,182.715,170.131,134.157,123.229,122.292,102.312,70.01,92.015,85.013,85.014,82.548,77.284,67.577,53.633,39.605,39.672,28.737,30.004,16.002,7.001,7.001,11.493,8.509,5.001,6.001,9.001,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.327,0,11.56,9699.48,14.3,749.9,1,3.93,7.46,778.8,ON,32.822,53.32,41.849,26.896,1.888,5825.709,Long Term,MASIN,,,,,Normal Scan,
554,14/6/2020,15:07:29,28.5,100.6,35.7,6.93703E-08,1.85859E-05,,4,1,0,2,9.001,22.002,25.003,39.004,53.008,58.315,102.709,112.466,160.931,199.777,246.251,296.811,321.023,350.319,370.7,369.845,344.733,389.834,366.263,348.875,304.766,278.411,261.441,243.97,220.519,164.479,182.74,147.147,131.732,132.75,135.771,128.097,146.33,131.168,146.208,156.321,174.469,183.605,172.818,207.06,213.793,237.086,219.629,238.911,230.818,239.257,224.765,242.481,235.265,236.754,216.557,240.55,230.511,225.564,241.099,210.848,227.276,195.598,192.305,181.214,154.03,140.221,121.828,121.021,95.426,107.608,83.013,86.015,90.288,69.735,67.01,59.009,61.382,46.633,33.605,36.404,21.958,22.786,25.264,19.002,8.001,8.001,3,5.969,5.033,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,300,8,50,1,3,0.327,0,11.56,9699.48,14.3,749.9,1,3.93,7.46,778.8,ON,32.989,53.962,42.194,26.896,1.909,5172.31,Long Term,MASIN,,,,,Normal Scan,
561,14/6/2020,15:45:59,28.7,100.6,34.8,6.94287E-08,1.85954E-05,,0,0,1,5.001,4,17.002,18.002,38.004,39.005,60.008,105.017,109.217,133.917,158.379,220.967,232.691,272.733,301.274,362.112,389.095,389.761,444.59,401.097,379.31,383.079,370.793,300.605,285.324,281.373,234.051,223.305,172.033,176.035,158.67,156.39,134.026,155.9,167.609,148.84,177.264,212.084,197.316,195.892,202.733,237.34,251.898,237.825,265.512,247.381,267.594,280.945,297.893,272.133,276.732,248.665,256.433,268.252,254.905,259.181,266.256,234.88,233.396,205.594,187.882,161.31,137.214,130.708,141.332,107.852,112.722,120.321,96.014,103.019,93.017,70.011,81.559,75.466,75.744,49.274,42.006,26.777,18.229,20.002,12.001,5.001,8.001,9.001,7.001,5.001,2,1,1,2,0,3,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9703.03,14.3,749.9,1,3.93,7.46,777.7,ON,35.017,56.623,44.415,31.059,1.91,5422.6,Long Term,MASIN,,,,,Normal Scan,
562,14/6/2020,15:51:29,28.8,100.6,34.8,6.94578E-08,1.86001E-05,,0,2,3,1,4,10.56,16.442,37.004,45.504,66.51,87.152,87.994,114.905,139.466,176.583,192.039,228.401,259.447,330.868,327.763,335.282,373.751,359.683,337.402,303.839,308.989,283.534,248.595,228.95,207.199,219.588,173.233,143.872,147.506,139.866,143.887,143.43,150.904,208.609,191.904,215.691,226.966,242.592,231.19,248.821,234.084,281.766,289.973,274.221,276.899,262.998,267.715,255.663,276.815,278.302,264.058,238.347,280.081,229.812,240.289,235.49,198.584,193.213,177.474,166.499,148.018,131.023,111.945,112.091,104.573,105.465,102.394,84.481,93.857,77.326,83.013,66.009,74.012,49.007,47.006,38.005,18.463,24.542,10.001,14.001,10.001,6.001,6.001,5.001,1,4,2,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,300,8,50,1,3,0.328,0,11.55,9704.57,14.3,749.9,1,3.93,7.46,777.8,ON,36.477,58.925,46.105,27.881,1.929,4986.913,Long Term,MASIN,,,,,Normal Scan,
569,14/6/2020,16:30:00,28.8,100.6,34.6,6.94578E-08,1.86001E-05,,0,1,0,2,6.001,11.98,20.023,38.005,52.007,70.271,103.687,123.089,171.221,207.075,221.406,301.497,366.425,419.847,492.495,548.715,583.13,630.409,628.14,572.68,606.908,553.131,574.496,486.047,408.47,385.994,330.3,313.001,267.522,230.531,191.112,189.766,177.395,188.957,183.017,195.062,240.695,232.104,242.11,231.695,234.527,236.22,271.173,290.833,278.211,270.597,269.948,281.291,289.105,269.448,251.071,252.926,232.238,237.016,253.997,235.799,227.971,207.922,180.449,202.182,150.66,140.393,135.026,133.094,111.652,87.315,98.018,110.521,108.519,89.015,73.996,92.031,73.012,55.008,47.377,42.635,40.005,24.003,27.003,12.001,12.001,10.001,7.001,9.001,3,5.001,1,1,1,3,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,300,8,50,1,3,0.324,0,11.55,9704.57,14.3,749.9,1,3.93,7.47,783,ON,34.209,51.547,41.591,31.059,1.806,7046.766,Long Term,MASIN,,,,,Normal Scan,
570,14/6/2020,16:35:29,28.8,100.6,34.7,6.94578E-08,1.86001E-05,,2,0,0,7.001,8.001,12.002,27.003,23.003,34.503,72.511,93.013,131.265,143.79,198.21,219.135,291.912,320.341,380.772,429.656,485.811,473.769,512.373,508.172,526.217,565.789,477.841,457.182,420.185,369.413,322.249,257.488,219.998,194.582,173.195,159.131,161.29,154.778,172.534,186.79,182.086,196.56,216.081,237.829,258.361,223.005,234.065,253.454,285.33,238.806,265.364,258.767,229.839,278.218,254.913,262.307,267.273,274.735,225.601,236.416,265.301,227.894,220.215,198.168,179.024,162.938,146.028,135.733,113.239,115.306,89.357,100.408,86.822,109.108,97.516,92.672,71.439,56.58,46.007,47.822,52.149,34.049,23.003,25.302,16.703,11.001,7.001,13.001,2,6.001,1,3,3,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9705.54,14.3,749.9,1,3.93,7.46,777.8,ON,34.377,53.183,42.409,28.903,1.845,6234.924,Long Term,MASIN,,,,,Normal Scan,
577,14/6/2020,17:13:59,28.7,100.6,34.2,6.94287E-08,1.85954E-05,,0,1,4,6.001,5.001,17.002,31.004,46.005,67.009,89.013,115.02,131.022,201.319,248.036,328.27,369.275,454.461,528.893,593.784,670.56,736.033,785.916,831.993,812.509,794.491,768.209,743.375,703.311,613.272,546.71,503.399,400.66,370.505,307.569,255.944,234.36,184.038,189.857,206.739,216.781,219.568,219.456,222.529,246.752,235.727,247.063,268.367,267.439,249.378,268.592,261.944,264.283,262.722,263.592,250.613,249.754,252.116,245.794,238.221,231.119,230.847,205.597,195.354,161.111,163.661,114.398,106.157,143.159,110.019,111.019,100.107,101.443,81.475,87.036,93.015,68.01,61.008,63.01,62.01,44.057,36.953,36.004,24.003,24.003,6.001,9.001,13.002,9.001,4,0,5.001,3,0,1,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,777.7,ON,33.686,48.038,39.538,32.197,1.738,8451.125,Long Term,MASIN,,,,,Normal Scan,
578,14/6/2020,17:19:29,28.7,100.6,34.2,6.94287E-08,1.85954E-05,,0,0,1,3,10.001,17.002,21.002,45.006,53.007,86.064,105.968,143.319,202.936,271.881,338.812,389.036,424.46,496.937,624.111,638.828,691.481,728.56,762.662,779.079,759.526,734.564,724.438,674.56,582.15,543.031,477.812,418.187,316.192,303.425,261.499,208.748,166.331,202.568,190.519,175.035,194.871,199.929,203.337,251.073,254.792,242.896,246.754,231.687,223.167,251.172,247.95,237.347,258.955,254.897,262.4,224.721,230.152,250.909,211.086,213.303,198.098,180.973,182.83,155.554,157.223,120.075,124.068,125.451,95.775,101.017,107.138,87.441,85.467,78.513,82.515,79.157,70.867,68.01,65.408,50.609,31.004,21.571,14.433,15.002,23.003,6.001,7.001,5.001,7.001,2,2.687,0.313,2,1,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.327,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,779,ON,33.577,47.784,39.335,31.059,1.736,8158.902,Long Term,MASIN,,,,,Normal Scan,
585,14/6/2020,17:57:59,28.7,100.6,34.1,6.94287E-08,1.85954E-05,,2,2,2,1,8.001,16.002,30.003,40.048,65.967,87.012,131.304,170.754,198.405,276.514,326,371.559,476.795,558.457,648.025,682.615,662.743,698.258,719.77,698.713,674.719,652.731,556.198,532.487,452.851,417.135,358.939,313.006,275.256,235.2,211.224,189.672,175.404,170.847,170.219,182.28,218.328,213.698,210.525,219.732,250.538,243.437,264.114,242.163,278.715,268.619,300.721,249.292,272.706,252.924,245.33,229.234,229.8,209,209.935,206.074,186.731,172.944,163.415,145.149,126.699,119.075,106.027,120.284,91.381,82.646,96.017,95.018,93.994,92.51,74.539,71.011,63.009,59.009,46.752,42.259,30.004,27.55,26.457,20.002,13.002,11.001,4,5.001,2,3,1,2,2,0,1,2,1,1,0,0,1,2,2,1,1,2,0,1,0,0,300,8,50,1,3,0.328,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,777.7,ON,32.614,47.606,38.854,27.881,1.756,7772.506,Long Term,MASIN,,,,,Normal Scan,
586,14/6/2020,18:03:29,28.7,100.6,34.1,6.94287E-08,1.85954E-05,,3,1,0,4,14.001,25.003,28.003,38.005,51.564,98.383,124.234,151.284,209.83,271.887,328.883,368.761,475.179,516.045,549.414,598.615,654.954,720.504,693.74,726.549,678.899,653.441,601.642,533.086,483.121,410.885,359.23,338.197,286.459,226.359,211.332,182.014,184.007,208.621,187.853,212.795,212.568,247.917,235.002,274.415,281.029,287.644,298.055,273.927,295.001,268.159,281.833,264.318,266.077,230.008,238.232,253.809,255.402,220.742,231.166,202.228,183.454,159.437,139.909,137.147,143.029,132.754,109.292,110.104,125.939,89.013,100.37,87.176,65.496,72.482,87.539,81.019,75.011,51.007,61.382,45.685,32.952,27.004,22.381,19.624,12.002,16.002,6.001,6.84,6.161,2,4,5.001,2,2,2,1,2,1,0,1,1,0,0,0,0,1,0,1,2,0,300,8,50,1,3,0.328,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,777.7,ON,33.126,48.371,39.402,31.059,1.766,7780.771,Long Term,MASIN,,,,,Normal Scan,
593,14/6/2020,18:41:59,28.7,100.6,34,6.94287E-08,1.85954E-05,,0,1,0,3,11.68,16.323,25.391,42.617,50.563,56.451,115.019,129.22,182.93,228.584,248.429,307.958,385.792,430.036,455.592,537.193,525.851,589.1,644.539,594.804,626.343,603.404,618.837,550.559,508.934,474.545,426.917,403.121,355.147,290.885,281.951,240.263,256.909,267.4,212.23,200.519,238.851,235.331,257.918,249.418,243.28,300.219,276.866,313.446,284.586,296.085,288.974,274.956,285.306,288.945,296.416,272.757,256.245,251.691,227.261,231.354,189.051,158.841,158.797,181.277,161.709,122.075,132.166,129.411,104.131,114.357,111.317,96.532,81.476,78.035,81.006,77.019,83.138,66.619,55.275,42.005,34.004,28.003,21.002,19.002,8.001,16.345,6.187,5.471,5.001,4,3,1,3,0,1,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9703.03,14.3,749.9,1,3.93,7.46,777.7,ON,35,51.044,41.579,32.197,1.783,7355.234,Long Term,MASIN,,,,,Normal Scan,
594,14/6/2020,18:47:29,28.7,100.6,34,6.94287E-08,1.85954E-05,,3,0,3,4,7.001,16.002,19.39,34.659,60.521,84.381,104.373,133.941,195.119,220.663,263.539,296.435,377.176,404.364,474.266,541.285,561.546,623.128,667.285,607.087,660.599,608.603,644.24,591.117,573.065,530.725,492.735,421.351,414.994,375.427,326.153,288.652,304.687,277.838,293.224,273.791,286.64,291.044,342.425,320.102,368.791,317.089,362.334,371.226,356.734,371.187,332.127,380.884,332.567,335.718,351.577,312.088,329.909,296.77,305.128,259.244,234.656,208.79,253.614,211.612,174.594,179.226,177.592,166.55,163.147,128.66,123.023,126.538,119.505,98.487,90.545,78.01,78.137,75.62,53.274,67.012,49.006,32.004,29.382,22.624,14.001,11.001,12.002,7.84,8.161,3,4,2,4,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,777.7,ON,36.359,53.719,43.465,32.197,1.814,8076.706,Long Term,MASIN,,,,,Normal Scan,
601,14/6/2020,19:25:59,28.7,100.6,34.3,6.94287E-08,1.85954E-05,,2,1,1,1,6.001,8.599,13.403,40.005,61.008,75.011,88.014,122.417,145.72,146.937,213.125,236.411,274.294,311.422,372.593,382.976,426.279,452.316,479.411,465.362,520.949,490.096,464.899,451.837,450.597,380.113,375.067,351.135,304.955,278.198,295.543,280.417,237.468,228.003,244.686,236.284,227.849,229.773,208.369,250.077,271.154,312.677,300.157,297.667,319.312,342.736,330.737,307.549,332.644,260.95,273.078,314.965,242.241,279.81,262.112,190.4,222.47,211.128,179.133,173.997,181.319,144.033,139.765,140.458,121.95,131.927,88.014,115.049,98.941,87.002,81.071,78.012,73.135,61.617,67.278,47.007,34.778,34.778,30.457,23.003,11.531,10.814,12.658,6.001,6.001,2,5.001,0,1,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,777.7,ON,36.988,55.489,44.512,32.197,1.844,6403.766,Long Term,MASIN,,,,,Normal Scan,
602,14/6/2020,19:31:29,28.7,100.6,34.3,6.94287E-08,1.85954E-05,,1,0,0,6.001,8.001,19.002,20.39,34.616,55.564,76.454,103.156,112.877,146.027,188.666,211.778,237.694,264.95,298.905,359.01,364.658,449.973,436.754,484.873,481.016,477.799,483.727,461.123,480.729,389.998,365.955,382.51,346.225,313.792,295.689,278.713,267.415,259.601,245.066,248.759,256.04,265.105,251.508,271.117,275.4,282.172,311.578,288.404,312.703,291.212,318.141,313.471,295.076,309.97,304.742,283.175,281.518,281.797,267.49,247.379,248.547,232.89,192.019,166.75,174.042,165.825,183.097,154.302,129.193,106.216,137.365,116.673,102.664,83.99,82.036,77.001,67.568,59.59,48.615,61.277,44.006,41.005,37.005,24.003,14.002,15.002,9.001,15.002,8.001,4,3,2,3,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,777.7,ON,37.008,55.134,44.325,29.961,1.842,6444.222,Long Term,MASIN,,,,,Normal Scan,
609,14/6/2020,20:09:59,28.6,100.6,34.4,6.93995E-08,1.85906E-05,,0,1,1,5.001,12.001,23.003,24.003,47.006,56.622,71.373,84.246,127.812,124.021,133.023,160.029,216.867,239.211,278.001,250.364,352.053,371.584,368.211,419.992,406.377,421.848,385.329,369.77,338.294,315.619,285.642,280.8,263.024,220.757,222.028,210.15,280.788,263.37,235.947,231.831,284.726,274.548,267.122,279.618,252.544,309.1,292.991,320.822,338.558,303.718,287.347,313.418,296.936,304.235,322.079,294.3,312.091,277.042,281.674,266.389,215.024,220.466,212.313,193.174,174.757,183.837,161.239,152.169,135.238,138.782,118.87,106.168,98.976,80.165,81.502,69.411,65.334,62.92,64.775,52.008,43.006,33.004,20.003,20.003,15.002,15.002,8.001,5.001,9.001,3,3,0,3,0,1,2.929,1.071,0,0,1,1,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9701.75,14.3,749.9,1,3.93,7.46,777.6,ON,37.774,57.364,45.752,32.197,1.881,5785.371,Long Term,MASIN,,,,,Normal Scan,
610,14/6/2020,20:15:29,28.6,100.7,34.5,6.93306E-08,1.85906E-05,,2,1,0.534,7.467,13.001,19.002,34.546,49.464,63.008,95.015,94.391,121.646,132.391,161.662,176.708,200.477,226.186,291.838,311.097,319.219,371.882,362.195,412.662,411.106,393.166,392.442,393.879,363.514,359.953,314.156,327.898,322.523,283.862,253.985,303.317,256.499,266.692,290.863,262.958,252.048,306.708,301.502,305.242,294.107,320.558,336.024,327.208,334.617,322.388,326.957,309.024,333.349,351.149,333.33,352.949,299.008,303.114,317.928,293.851,283.893,254.684,238.183,209.976,239.585,181.779,170.872,158.462,149.643,157.419,132.426,123.76,104.879,105.292,80.642,85.52,78.608,66.01,77.014,55.007,41.005,39.005,30.003,31.004,15.002,13.002,15.001,10.001,10.001,7.001,5.001,4,4,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,300,8,50,1,3,0.328,0,11.56,9702.65,14.3,749.9,1,3.93,7.46,777.7,ON,38.891,58.523,46.416,32.197,1.9,6210.242,Long Term,MASIN,,,,,Normal Scan,
617,14/6/2020,20:54:00,28.6,100.7,34.7,6.93306E-08,1.85906E-05,,1,2,1,3,12.001,17.002,27.003,49.225,58.542,77.258,94.014,131.479,142.939,148.661,238.755,248.469,281.963,293.533,352.653,333.665,402.29,391.447,409.968,452.269,459.71,441.463,454.038,475.899,427.127,465.663,409.947,389.763,396.776,408.991,367.343,406.318,408.429,355.56,381.939,358.59,366.666,381.282,383.117,384.184,380.538,363.472,415.092,360.388,375.756,334.008,318.787,341.683,300.067,283.154,294.684,244.796,232.864,201.586,200.665,196.317,172.605,185.816,189.221,178.081,166.035,163.324,163.748,142.031,113.02,96.017,105.02,116.998,78.458,79.49,63.514,63.603,64.01,44.007,68.01,54.008,54.087,34.926,25.003,18.002,14.001,8.563,11.439,6.001,4,6.001,4,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.56,9702.65,14.3,749.9,1,3.93,7.46,777.7,ON,39.215,55.142,44.951,29.961,1.813,6829.068,Long Term,MASIN,,,,,Normal Scan,
618,14/6/2020,20:59:29,28.5,100.7,34.8,6.93014E-08,1.85859E-05,,3,0,1,2.749,14.253,21.002,33.004,61.278,71.362,74.594,93.704,129.127,166.031,181.235,209.383,254.134,271.495,303.721,324.542,362.678,368.531,387.455,406.738,431.735,443.504,487.433,463.693,465.187,452.989,456.47,464.409,451.793,433.86,376.505,381.306,401.472,377.063,391.507,419.692,394.401,397.766,405.332,331.192,393.798,382.768,360.869,384.649,367.036,340.233,337.885,327.115,279.756,280.603,258.541,251.447,261.798,230.469,232.788,212.858,179.498,190.048,188.002,146.074,163.514,176.977,152.617,147.03,124.565,126.516,102.682,110.749,77.706,75.894,88.072,82.484,59.536,75.957,62.205,44.809,44.006,49.175,23.834,34.733,17.274,24.003,7.628,11.374,6.001,9.001,5.001,5.001,6.001,1,1,0,0,1,1,0,0,1,1,2,0,0,0,0,1,0,0,300,8,50,1,3,0.328,0,11.57,9700.87,14.3,749.9,1,3.93,7.46,777.6,ON,39.153,54.649,44.487,35.866,1.812,6907.094,Long Term,MASIN,,,,,Normal Scan,
625,14/6/2020,21:37:59,28.5,100.7,35.6,6.93014E-08,1.85859E-05,,0,1,1,3,13.001,15.002,30.004,44.275,69.74,62.008,99.461,89.566,106.366,144.874,190.378,198.505,206.737,240.381,269.054,279.766,307.434,350.369,379.836,397.746,420.47,396.305,350.323,382.518,380.111,363.303,365.199,389.338,357.301,335.664,377.291,345.272,376.07,338.784,336.552,352.817,330.243,328.86,328.287,328.113,327.574,352.64,342.808,337.34,303.676,326.531,327.201,355.325,291.612,302.729,273.348,283.034,215.176,233.057,195.044,215.048,190.054,194.042,216.705,187.866,179.391,161.2,182.04,146.799,136.287,129.034,109.401,110.597,105.019,82.014,85.013,83.069,82.956,84.014,69.01,68.479,49.537,40.005,29.004,25.003,23.003,18.629,8.374,20.002,5.001,6.001,6.859,1.142,2,3,1,0,3,0,2,1,1,0,0,1,0,0,0,1,0,1,300,8,50,1,3,0.328,0,11.57,9701.6,14.3,749.9,1,3.93,7.46,777.6,ON,41.137,59.349,47.297,34.599,1.876,6129.514,Long Term,MASIN,,,,,Normal Scan,
626,14/6/2020,21:43:29,28.5,100.7,35.7,6.93014E-08,1.85859E-05,,2,2,1,3,5.001,16.002,28.004,47.007,57.817,52.196,89.907,94.651,120.489,140.222,171.603,213.584,210.089,233.401,267.499,289.952,327.347,346.15,331.813,313.344,365.826,378.361,352.767,352.616,375.234,366.625,364.178,388.317,337.175,370.218,341.128,371.567,333.965,331.989,345.951,336.992,347.584,343.246,337.302,341.747,292.932,324.631,378.866,355.75,361.259,357.156,350.131,336.746,334.681,302.386,286.351,267.086,291.399,240.624,224.672,238.981,172.232,183.798,184.082,160.476,178.016,166.07,165.73,146.421,147.49,117.02,112.443,132.073,91.106,80.483,89.987,89.015,85.238,78.789,64.639,55.378,43.006,31.004,43.734,19.274,27.003,15.002,10.001,8.001,5.001,12.001,6.001,2,3,2,1,3,1,3,1,1,0,0,1,0,0,0,1,0,0,0,300,8,50,1,3,0.328,0,11.57,9700.87,14.3,749.9,1,3.93,7.46,777.6,ON,41.998,59.917,47.847,31.059,1.877,6039.389,Long Term,MASIN,,,,,Normal Scan,
