985,27/4/2020,16:18:06,23.5,99.9,37.7,6.83897e-008,1.83484e-005,,1.000,0.000,0.000,1.000,0.000,2.000,2.000,1.000,0.000,4.000,6.000,1.000,1.000,3.000,4.000,5.000,5.000,1.000,8.000,6.000,8.000,6.000,9.000,8.000,19.278,15.722,20.000,19.000,34.796,27.204,44.000,50.000,49.000,41.784,60.794,64.429,84.051,61.944,75.968,75.033,51.000,60.000,56.000,70.000,50.000,51.000,35.528,42.472,44.000,33.000,37.622,49.379,46.000,35.000,55.000,35.000,48.728,55.397,44.876,51.000,57.750,39.296,47.954,52.000,52.000,57.817,49.153,40.173,48.857,51.000,41.000,35.731,35.269,32.000,32.000,28.000,20.142,20.859,19.000,22.000,12.000,20.000,14.000,14.057,8.943,8.000,6.000,10.000,8.000,5.230,4.770,8.000,3.000,8.000,1.000,3.000,0.000,2.000,1.000,0.000,1.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.03,9612.18, 13.3,749.9,1.000,1.72,7.43,758.0,ON,69.902,97.630,78.100,49.581,1.930,3.407284e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
986,27/4/2020,16:23:36,23.5,99.9,37.7,6.83897e-008,1.83484e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,3.000,0.000,3.000,3.000,8.000,4.000,8.000,7.057,7.943,10.000,10.000,12.000,11.000,14.000,21.278,16.722,27.077,22.923,32.000,35.000,40.000,41.000,50.000,65.000,74.000,56.013,71.989,67.000,65.968,73.033,65.000,73.001,58.000,47.000,54.000,33.000,44.528,42.894,41.072,37.506,47.000,32.000,35.000,29.000,41.000,43.600,43.401,45.000,45.772,43.228,42.000,41.000,50.525,42.475,46.000,42.000,43.970,54.031,44.831,51.947,29.222,31.731,42.269,41.000,31.000,31.360,26.640,22.000,28.000,20.000,19.000,12.783,7.217,12.000,16.000,10.000,4.000,9.000,9.000,8.000,1.000,8.000,4.000,1.000,1.000,2.000,1.000,0.000,3.000,2.000,1.000,1.000,2.000,2.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.03,9612.18, 13.3,749.9,1.000,1.72,7.43,758.0,ON,66.537,97.064,76.623,46.138,1.951,3.398297e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
987,27/4/2020,16:29:06,23.5,99.9,37.7,6.83897e-008,1.83484e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,1.000,3.000,2.000,7.000,3.000,8.000,7.000,5.000,9.000,9.000,10.000,11.000,10.000,20.000,10.278,17.722,16.000,18.000,34.000,43.000,40.000,59.000,49.280,47.505,61.216,78.013,66.988,59.000,71.001,69.800,67.201,73.001,56.000,55.000,44.000,47.083,38.917,38.000,39.000,40.000,45.000,40.000,56.001,47.000,40.758,55.243,43.728,49.273,55.000,38.000,47.000,52.000,56.000,56.000,50.972,37.937,35.092,45.000,50.416,41.585,39.000,39.000,29.000,38.879,42.121,25.000,21.000,27.000,26.000,24.000,14.000,16.000,10.000,10.000,12.000,8.000,5.000,2.000,6.000,7.230,7.770,6.000,4.817,4.183,3.000,2.000,3.000,3.000,3.000,1.000,1.000,1.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.03,9612.18, 13.3,749.9,1.000,1.72,7.43,758.0,ON,69.046,97.275,77.444,47.829,1.931,3.463546e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
988,27/4/2020,16:34:36,23.4,99.8,37.7,6.84289e-008,1.83436e-005,,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,2.000,4.000,2.000,3.000,4.000,5.000,2.000,4.000,5.000,6.000,3.000,8.000,10.576,6.424,8.000,20.000,12.000,16.000,22.000,23.000,31.000,40.000,54.118,48.882,43.000,73.000,63.331,58.670,76.802,76.199,65.706,71.295,55.927,58.811,63.262,59.000,55.829,49.977,55.195,33.000,30.000,40.000,47.000,51.000,54.729,46.271,46.000,62.327,52.674,58.000,46.507,48.276,46.218,47.000,51.276,44.651,43.073,45.000,43.000,36.000,37.000,34.130,45.883,38.987,37.000,33.000,32.000,27.000,26.000,24.000,18.000,23.000,15.000,13.000,14.000,13.000,11.000,8.000,9.000,4.000,5.000,4.000,6.000,3.000,4.000,6.000,1.000,1.000,3.000,2.000,4.000,0.000,0.000,1.000,1.000,3.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.02,9608.76, 13.3,749.9,1.000,1.72,7.43,757.9,ON,68.276,95.575,76.324,44.508,1.920,3.489045e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
989,27/4/2020,16:40:06,23.5,99.8,37.8,6.84582e-008,1.83484e-005,,2.000,1.000,0.000,0.000,1.000,0.000,2.000,1.000,1.000,0.000,1.000,1.000,4.000,6.000,3.000,10.000,4.524,5.476,6.000,9.000,6.000,12.000,10.000,9.000,21.000,26.000,18.000,29.000,44.414,28.586,39.947,49.549,53.727,55.777,57.145,46.855,62.832,59.168,72.510,57.491,60.000,71.000,60.000,46.131,45.869,33.598,40.443,43.959,36.259,42.742,44.267,43.733,48.000,41.000,46.000,35.000,38.509,54.147,49.344,48.000,39.299,46.702,57.000,53.000,38.000,44.994,44.006,34.000,47.034,34.779,36.187,38.000,26.000,26.000,36.312,20.688,23.000,19.000,26.000,11.000,12.000,16.000,17.000,13.000,10.000,4.000,12.000,7.000,4.000,3.000,4.000,1.000,3.000,3.000,3.000,2.000,1.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.02,9610.57, 13.3,749.9,1.000,1.72,7.43,758.0,ON,66.987,93.220,74.692,53.280,1.924,3.275152e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
990,27/4/2020,16:45:36,23.5,99.9,37.9,6.83897e-008,1.83484e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,3.000,0.000,0.000,2.000,4.000,2.000,3.000,1.000,7.000,4.000,4.000,8.000,4.000,7.000,9.000,11.000,22.000,14.000,23.000,31.000,33.000,34.000,44.347,37.653,50.640,55.145,62.216,67.000,70.170,64.546,66.285,66.000,66.000,56.000,56.000,54.611,37.389,49.000,43.000,42.422,31.578,36.973,40.027,30.000,37.014,49.986,57.000,48.599,53.856,43.669,44.876,51.000,40.249,47.751,48.526,50.647,34.799,56.029,51.000,45.000,42.416,47.362,43.442,40.512,31.269,22.000,36.000,30.000,27.000,14.000,18.000,11.000,16.000,16.000,14.000,7.000,13.000,5.000,14.000,10.000,7.000,8.000,3.000,9.000,4.000,4.000,2.000,1.000,0.000,4.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.03,9612.18, 13.3,749.9,1.000,1.72,7.43,758.0,ON,69.925,97.266,78.265,49.581,1.904,3.296454e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
991,27/4/2020,16:51:06,23.5,99.9,37.9,6.83897e-008,1.83484e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,3.000,4.000,4.000,4.000,5.000,7.000,9.000,9.000,2.000,12.000,16.000,22.000,18.808,27.192,22.000,23.591,33.632,47.777,61.156,48.844,62.000,57.578,66.423,75.057,78.944,53.000,61.800,54.201,57.000,50.000,52.000,45.000,39.000,52.000,30.000,36.000,39.486,48.135,33.379,48.001,33.442,54.074,48.084,46.401,50.000,46.000,48.000,38.750,55.251,38.000,52.173,57.828,39.000,44.000,42.000,31.831,47.169,48.219,47.781,33.000,43.000,24.000,32.360,26.640,24.000,18.000,11.000,17.000,19.000,11.000,7.000,5.000,8.660,6.340,4.000,7.000,7.000,4.000,2.000,1.000,1.000,2.000,3.000,3.000,1.000,2.000,0.000,0.000,1.000,0.000,2.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.03,9612.18, 13.3,749.9,1.000,1.72,7.43,758.0,ON,69.356,95.826,77.285,51.397,1.893,3.306134e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
992,27/4/2020,16:56:36,23.5,99.8,38.0,6.84582e-008,1.83484e-005,,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,3.000,2.000,3.000,0.000,3.000,2.000,3.000,3.000,4.000,3.000,6.000,4.000,12.000,14.000,6.000,10.000,16.000,22.000,35.000,39.828,43.172,40.000,42.748,33.252,46.360,45.786,68.855,75.001,61.000,53.510,71.827,65.664,63.000,55.281,64.720,45.623,47.377,58.000,34.000,41.259,62.739,36.136,52.514,48.353,55.000,38.000,41.000,38.000,53.656,40.344,35.000,51.000,45.000,53.001,53.000,49.000,44.000,42.000,33.000,41.000,40.406,38.594,45.000,24.000,19.000,32.000,25.000,19.000,24.000,15.000,19.000,14.000,23.000,12.000,16.000,7.000,8.000,11.000,13.000,5.000,6.000,11.000,3.000,1.000,5.000,5.000,1.000,3.000,1.000,2.000,0.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.02,9610.57, 13.3,749.9,1.000,1.72,7.43,758.0,ON,70.629,98.124,78.386,49.581,1.915,3.299358e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
993,27/4/2020,17:02:06,23.6,99.8,38.0,6.84875e-008,1.83531e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4.000,1.000,2.000,4.000,2.000,6.000,7.000,3.000,6.000,9.000,13.000,14.000,14.000,12.026,15.974,29.000,24.000,26.000,29.000,32.000,41.000,37.573,51.471,53.956,55.960,60.040,58.420,62.720,58.489,72.373,64.527,54.938,52.535,53.000,52.416,52.584,47.000,58.000,32.000,42.000,38.000,49.439,57.561,44.000,43.000,41.918,42.082,35.000,57.111,47.890,53.106,54.306,51.589,48.000,49.000,34.000,46.000,38.583,36.418,44.000,34.000,35.000,28.000,32.000,31.178,30.822,29.730,20.270,22.000,21.000,8.000,21.000,19.000,13.000,15.000,10.000,11.000,10.000,5.000,3.044,3.956,6.000,1.000,6.000,2.000,1.000,1.000,3.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.01,9612.38, 13.3,749.9,1.000,1.72,7.43,758.1,ON,70.216,96.682,77.454,55.232,1.918,3.357198e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
994,27/4/2020,17:07:36,23.5,99.9,38.0,6.83897e-008,1.83484e-005,,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,3.000,2.000,2.000,5.000,5.000,9.000,3.000,6.000,2.000,9.000,6.000,9.497,24.503,22.000,22.000,32.000,24.796,32.427,39.777,43.000,42.279,61.505,52.793,48.429,70.994,66.000,52.000,55.000,73.000,52.000,52.000,48.000,40.000,35.083,36.445,38.894,48.578,44.000,36.622,41.378,43.014,45.986,37.000,39.599,55.401,50.000,41.772,44.228,48.750,56.251,48.000,46.000,44.000,57.000,46.000,38.143,32.857,41.000,30.000,51.000,38.000,34.000,36.000,30.000,24.000,20.000,23.000,26.000,19.000,19.783,8.217,11.000,14.000,13.000,9.112,10.888,9.000,2.000,4.000,11.000,2.000,1.000,2.000,1.000,1.000,2.000,1.334,1.666,2.000,1.000,0.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.03,9612.18, 13.3,749.9,1.000,1.72,7.43,758.0,ON,74.341,100.933,80.601,49.581,1.928,3.231694e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
995,27/4/2020,17:13:06,23.5,99.8,37.9,6.84582e-008,1.83484e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,3.000,1.000,3.000,1.000,5.000,5.000,5.000,4.000,5.000,6.000,19.000,8.157,10.843,13.000,27.000,18.000,19.000,31.000,37.000,47.000,44.000,54.000,48.000,64.145,63.855,60.001,57.263,75.248,37.490,61.727,56.273,56.140,48.860,51.000,48.599,35.443,33.959,42.000,41.000,42.000,49.000,34.000,53.000,46.000,41.000,45.255,50.401,46.962,50.383,47.000,30.000,44.000,39.743,52.257,46.497,41.071,38.433,42.067,41.933,43.000,36.000,31.000,38.000,29.000,27.000,24.000,29.000,21.000,18.000,12.000,20.000,15.000,15.000,11.000,9.000,5.000,8.530,6.470,9.000,8.000,8.000,1.000,2.329,2.671,2.000,1.000,5.000,2.000,1.000,1.252,0.748,1.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.02,9610.57, 13.3,749.9,1.000,1.72,7.43,758.0,ON,71.193,99.806,79.318,53.280,1.933,3.250417e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
996,27/4/2020,17:18:36,23.5,99.8,37.8,6.84582e-008,1.83484e-005,,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,0.000,5.000,5.000,4.000,1.000,7.000,5.000,5.000,4.000,4.000,4.000,7.000,10.167,16.833,17.000,21.716,22.284,40.414,29.586,40.947,39.053,51.000,49.360,63.641,45.567,63.434,60.000,60.000,50.336,65.664,44.000,52.140,52.991,40.869,51.197,38.803,51.934,36.066,40.000,32.000,35.000,57.000,55.000,49.000,48.000,33.000,68.000,48.000,41.000,54.000,49.602,45.398,42.000,53.551,45.946,41.639,48.366,44.499,30.000,36.000,35.000,41.970,37.030,44.000,33.000,28.000,24.000,21.000,18.000,16.510,12.490,19.000,9.000,14.000,7.000,6.000,3.000,2.000,4.000,3.000,4.000,4.000,5.000,4.000,3.000,2.000,1.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.02,9610.57, 13.3,749.9,1.000,1.72,7.43,758.0,ON,74.095,98.773,79.921,46.138,1.900,3.217703e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
997,27/4/2020,17:24:06,23.5,99.8,37.8,6.84582e-008,1.83484e-005,,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,2.000,2.000,0.000,1.000,1.000,4.000,5.000,5.000,6.000,5.000,2.000,8.000,6.000,11.000,9.000,13.000,17.000,17.000,21.705,28.709,29.418,36.168,47.000,43.000,51.000,48.001,59.000,58.000,57.526,52.984,70.827,56.664,63.000,61.141,61.860,45.000,47.598,32.402,37.000,45.000,48.995,36.138,32.867,44.000,57.000,45.555,38.445,44.000,47.656,45.344,50.391,50.610,36.000,42.089,45.912,52.102,44.898,41.000,44.000,35.034,48.373,39.594,31.000,31.970,37.030,40.000,36.000,21.853,25.147,28.000,18.000,20.000,19.000,11.000,18.000,11.000,9.000,14.000,9.000,5.000,10.000,5.000,4.000,5.000,4.000,3.000,0.000,2.000,1.000,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.02,9610.57, 13.3,749.9,1.000,1.72,7.43,758.0,ON,74.752,101.628,81.584,55.232,1.917,3.201318e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
998,27/4/2020,17:29:36,23.6,99.8,37.9,6.84875e-008,1.83531e-005,,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,2.000,2.000,3.000,2.000,8.000,5.000,10.000,5.000,4.000,4.000,11.000,10.000,17.000,17.000,19.000,25.000,20.000,30.000,34.665,45.111,49.224,39.000,57.178,52.782,62.418,55.621,70.001,63.000,63.276,58.725,48.000,47.000,50.000,40.832,42.340,40.828,37.000,52.000,40.000,30.925,40.075,43.000,45.531,46.469,33.918,42.082,34.456,51.544,43.000,46.000,44.000,48.902,47.099,53.000,43.000,44.000,47.583,45.418,42.495,39.505,27.000,34.825,37.175,30.000,36.000,28.000,17.000,21.000,20.000,16.000,14.000,11.000,8.000,10.000,14.000,12.000,4.000,6.000,5.000,6.000,4.000,1.000,7.000,2.000,5.000,0.000,0.283,1.717,0.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.01,9612.38, 13.3,749.9,1.000,1.72,7.43,758.1,ON,70.905,98.473,78.280,51.397,1.939,3.219302e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
999,27/4/2020,17:35:06,23.6,99.8,37.9,6.84875e-008,1.83531e-005,,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,4.000,2.000,5.000,5.000,4.000,5.000,7.000,7.000,6.000,5.000,13.000,11.000,8.000,14.000,8.000,19.000,25.000,34.000,29.000,35.000,50.000,41.000,59.000,50.000,67.000,66.352,70.649,47.248,50.825,47.928,52.000,53.000,46.000,39.000,57.000,42.000,41.000,47.994,39.006,38.000,44.000,40.000,41.000,53.000,53.870,44.130,46.410,42.591,53.001,49.063,37.937,52.000,39.000,39.000,35.565,36.152,42.283,26.000,44.000,39.000,33.000,34.000,33.000,24.000,30.000,24.000,17.000,20.000,23.000,31.000,14.000,11.000,11.750,11.250,7.390,11.610,9.000,2.000,9.000,8.000,5.000,4.000,2.000,3.000,1.000,1.000,1.000,2.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.341,0.00,10.01,9612.38, 13.3,749.9,1.000,1.72,7.43,756.8,ON,71.793,98.485,78.466,51.397,1.935,3.151863e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
1000,27/4/2020,17:40:36,23.6,99.8,37.8,6.84875e-008,1.83531e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,4.000,1.000,7.000,6.000,1.000,5.000,7.000,12.000,12.000,8.000,12.000,23.000,12.000,23.000,35.546,39.454,40.000,43.776,47.797,51.427,59.178,48.743,50.080,47.420,65.581,60.314,45.686,65.001,48.000,61.000,48.001,35.832,45.168,34.000,53.000,37.000,36.789,40.211,32.000,42.000,33.000,49.000,44.000,43.000,37.456,46.655,40.890,41.000,40.000,39.000,27.000,41.742,38.258,34.000,34.000,40.000,43.000,38.000,33.000,33.825,35.650,25.525,33.000,32.000,23.000,16.000,22.000,15.000,10.000,13.000,12.000,13.045,7.955,9.000,8.464,12.536,4.000,10.000,4.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.01,9612.13, 13.3,749.9,1.000,1.72,7.43,758.1,ON,68.460,95.819,76.863,51.397,1.912,3.091644e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
1001,27/4/2020,17:46:06,23.6,99.8,37.7,6.84875e-008,1.83531e-005,,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,3.000,0.000,0.000,0.000,3.000,3.000,7.000,2.000,9.000,6.000,6.000,10.000,8.000,10.000,12.000,13.000,19.000,16.000,20.000,27.000,33.000,42.000,44.000,46.000,53.000,49.000,44.000,58.000,64.000,61.000,57.000,53.138,59.863,65.000,54.937,47.064,54.417,45.584,40.000,42.725,49.275,32.789,48.136,48.076,63.000,40.000,44.000,52.001,55.000,47.000,41.000,38.000,47.106,42.895,52.001,47.560,43.441,44.000,39.000,45.000,50.000,43.000,32.000,34.000,30.000,30.000,27.000,31.000,21.730,32.270,21.000,16.000,12.000,11.000,17.000,15.000,16.000,7.000,4.000,9.000,6.000,6.000,6.000,6.000,5.000,4.000,4.000,4.000,3.000,2.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.01,9612.38, 13.3,749.9,1.000,1.72,7.43,758.1,ON,71.119,97.655,77.734,49.581,1.935,3.318496e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
1002,27/4/2020,17:51:36,23.6,99.8,37.6,6.84875e-008,1.83531e-005,,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,4.000,3.000,4.000,3.000,2.000,4.000,7.000,9.000,8.000,5.000,4.000,5.000,7.000,15.000,12.021,8.979,16.000,16.000,21.000,24.546,26.454,30.000,35.000,35.000,47.000,48.000,67.000,56.379,68.622,47.000,67.000,60.138,58.862,53.001,67.000,52.000,55.416,38.584,46.000,40.725,31.275,52.789,40.212,52.878,57.122,42.000,38.072,36.928,42.000,40.000,48.001,42.000,31.001,48.412,32.588,42.000,52.000,42.321,37.075,38.187,48.418,37.247,46.753,26.233,31.767,34.475,26.525,31.930,33.070,25.000,18.000,23.000,21.408,17.054,9.538,15.000,10.000,9.000,6.000,6.000,5.000,10.000,7.000,5.000,2.000,1.000,5.000,2.000,1.000,2.000,2.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.01,9612.38, 13.3,749.9,1.000,1.72,7.43,758.1,ON,69.755,97.080,76.989,46.138,1.955,3.242114e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
1003,27/4/2020,17:57:06,23.6,99.8,37.6,6.84875e-008,1.83531e-005,,0.000,1.000,0.000,1.000,0.000,0.000,0.000,2.000,2.000,1.000,5.000,1.000,5.000,2.000,2.000,5.000,9.000,4.000,12.000,10.000,10.000,15.000,10.000,12.943,12.057,20.000,23.000,20.000,41.000,29.588,26.412,42.000,32.000,43.000,66.000,56.619,68.733,70.653,55.996,61.000,54.000,65.804,58.197,40.000,49.000,60.332,51.668,37.000,46.000,43.000,44.872,40.516,54.613,43.000,53.000,52.741,56.260,54.819,56.181,49.000,56.063,40.938,45.000,48.520,43.480,40.000,50.000,47.547,41.289,44.165,30.000,41.000,32.794,19.651,35.704,33.851,19.000,27.000,10.000,24.000,16.384,18.616,17.558,11.442,12.000,10.000,18.000,8.000,6.000,4.000,5.000,3.000,3.000,4.000,2.000,2.000,0.000,3.000,1.000,3.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.341,0.00,10.01,9612.38, 13.3,749.9,1.000,1.72,7.43,756.8,ON,71.981,98.003,78.002,51.397,1.943,3.367776e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
1004,27/4/2020,18:02:36,23.6,99.8,37.5,6.84875e-008,1.83531e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,4.000,1.000,4.000,4.570,1.430,7.000,12.000,3.419,5.581,7.000,5.649,10.351,10.000,8.000,12.000,25.000,18.306,15.694,28.000,31.000,33.000,46.000,43.573,30.471,44.955,60.961,42.040,62.420,62.580,64.000,66.276,56.725,77.001,56.000,62.000,48.000,57.391,37.609,51.000,30.000,50.789,55.136,36.515,53.561,46.000,46.072,45.928,52.000,52.000,32.110,45.890,44.000,54.412,40.588,43.000,34.371,50.629,38.000,48.000,31.000,36.248,34.753,36.000,25.825,25.175,22.178,25.822,23.460,22.540,16.000,23.000,19.000,11.462,12.538,12.000,11.000,8.000,11.000,9.000,5.000,6.000,4.000,1.000,4.000,2.000,4.000,1.241,2.375,1.384,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.01,9612.13, 13.3,749.9,1.000,1.72,7.43,758.1,ON,68.648,94.200,75.699,59.352,1.911,3.260497e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
1005,27/4/2020,18:08:06,23.6,99.8,37.5,6.84875e-008,1.83531e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,5.000,4.000,3.000,6.000,4.000,6.000,4.000,8.000,5.000,6.000,9.000,6.000,12.000,8.000,12.000,24.000,25.000,32.000,30.665,34.335,42.000,38.000,45.178,57.822,54.000,62.000,60.070,63.244,66.824,60.862,51.000,47.000,46.000,40.000,53.391,32.609,36.000,43.000,37.000,40.000,48.000,35.314,43.686,42.072,49.928,31.000,42.000,47.000,36.000,36.106,41.718,55.177,42.000,56.000,39.000,34.000,36.000,42.000,28.247,31.753,26.000,30.825,27.175,36.000,28.000,20.000,25.000,12.000,18.000,11.000,12.000,9.000,7.000,8.045,3.955,7.000,6.000,3.000,4.000,7.000,2.000,2.000,1.000,1.000,3.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.01,9612.38, 13.3,749.9,1.000,1.72,7.43,758.1,ON,68.864,94.069,76.152,55.232,1.888,2.979211e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
1006,27/4/2020,18:13:36,23.6,99.8,37.4,6.84875e-008,1.83531e-005,,2.000,1.000,0.000,0.000,0.000,0.000,3.000,0.000,2.000,0.000,2.000,3.000,2.000,4.000,7.000,5.000,4.000,11.000,7.000,7.000,13.000,8.000,16.000,13.000,17.000,23.000,22.000,14.000,24.000,27.000,30.776,44.224,40.000,39.000,48.000,45.379,41.621,55.001,48.000,74.138,54.916,48.947,48.000,70.000,49.416,44.584,37.000,52.000,34.000,42.789,40.211,47.439,42.561,32.531,47.469,37.000,45.000,38.456,47.655,48.890,47.000,41.412,49.589,55.000,34.000,37.000,40.396,39.605,50.870,31.130,42.000,31.000,26.000,31.000,18.000,25.000,28.000,29.152,19.848,20.000,18.000,15.000,8.000,13.000,4.000,9.000,12.000,9.000,4.000,5.000,4.000,6.000,2.000,2.000,3.000,0.000,2.000,2.000,2.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.340,0.00,10.01,9612.38, 13.3,749.9,1.000,1.72,7.43,758.1,ON,71.265,96.496,76.931,55.232,1.950,3.085008e+003,Lockdown Measurements,MASIN,,,Optics Room,,Normal Scan,
