557,14/6/2020,15:23:59,28.6,100.6,35.5,6.93995E-08,1.85906E-05,,122.875,78.688,75.845,109.652,140.917,271.66,1048.816,1297.044,1283.998,1953.093,2422.141,3174.259,3398.789,4635.365,4621.434,5780.537,6461.437,7290.104,7244.581,7572.305,8061.693,7930.2,7591.625,7977.44,6184.779,5635.797,5141.869,4362.751,4111.729,3545.173,3209.73,2873.824,2903.355,2375.312,2077.468,1953.983,2324.224,2183.648,2315.276,2524.135,2622.835,2160.512,2737.387,2510.077,3012.822,2799.423,2823.951,3035.994,3355.215,3470,3291.085,3217.344,3155.124,3175.903,3331.285,3190.933,3089.748,2956.338,3193.748,2664.846,2707.415,2541.767,2149.687,2191.589,2076.808,1852.721,1444.929,1409.801,1238.141,1308.814,1178.351,913.156,1128.888,997.758,832.286,672.207,757.432,520.665,597.925,387.462,307.721,248.528,131.263,279.673,107.578,81.892,69.277,55.985,71.072,115.518,29.345,44.739,15.077,15.331,15.594,15.867,16.149,0,0,0,0,0,0,0,0,0,0,19.655,0,0,300,8,50,1,3,0.327,0,11.55,9701.26,14.3,749.9,1,3.93,7.46,778.9,ON,40.822,64.705,50.712,29.961,1.954,3634.534,Long Term,MASIN,,,,,Normal Scan,
558,14/6/2020,15:29:29,28.7,100.6,35.4,6.94287E-08,1.85954E-05,,122.881,0,0,146.21,176.155,475.429,540.543,1376.441,1436.929,1682.303,2291.396,2781.297,4014.627,4017.539,4617.125,5450.677,5670.034,6810.949,7902.545,7210.559,7925.484,7739.351,6585.986,6159.711,5927.838,5341.296,4604.941,4554.538,3767.817,3421.4,2747.878,3059.47,2339.135,2162.61,2138.898,2000.24,1928.473,2394.078,2161.764,2416.278,2402.56,2269.102,2369.983,2591.985,2835.783,2832.131,2965.883,2518.159,3019.445,3249.625,2803.928,2961.313,3167.319,3227.143,3702.955,3241.501,3113.461,3195.147,3115.002,2499.976,2725.089,2443.774,2152.228,2403.981,1919.267,1623.168,1446.931,1204.538,1127.288,1096.602,1399.973,1102.281,1120.79,1245.854,1008.824,1004.395,805.535,696.755,647.045,566.636,425.13,403.113,123.393,318.334,116.977,109.192,124.706,111.976,28.43,86.643,14.673,29.827,0,15.332,0,0,0,32.886,0,0,0,0,0,0,0,0,0,19.658,0,0,300,8,50,1,3,0.327,0,11.55,9703.03,14.3,749.9,1,3.93,7.46,779,ON,41.824,66.747,51.827,29.961,1.982,3498.195,Long Term,MASIN,,,,,Normal Scan,
561,14/6/2020,15:45:59,28.7,100.6,34.8,6.94287E-08,1.85954E-05,,0,0,37.808,182.204,140.493,575.542,588.167,1198.501,1188.683,1765.443,2989.321,3005.058,3572.531,4065.541,5515.814,5652.655,6396.63,6887.596,8008.855,8334.193,8155.407,9024.483,7905.238,7316.372,7184.801,6767.277,5377.675,4973.104,4781.295,3903.698,3634.998,2734.672,2749.829,2422.674,2348.078,1979.322,2253.17,2384.116,2084.209,2444.183,2880.127,2639.683,2582.182,2633.69,3053.684,3195.166,2988.337,3305.199,3037.278,3255.531,3402.205,3574.995,3236.707,3276.52,2930.933,3008.916,3133.495,2964.306,3013.489,3081.965,2718.284,2700.597,2378.448,2173.117,1865.411,1593.243,1517.4,1647.459,1262.37,1324.834,1420.015,1142.89,1231.428,1121.557,847.757,996.316,930.101,941.918,618.321,531.95,343.862,236.288,261.743,159.33,67.038,108.861,124.324,97.679,70.859,28.793,14.628,14.868,30.063,0,46.643,0,32.202,0,16.593,0,0,0,17.91,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9703.03,14.3,749.9,1,3.93,7.46,777.7,ON,40.562,65.19,50.94,31.059,1.957,3786.862,Long Term,MASIN,,,,,Normal Scan,
562,14/6/2020,15:51:29,28.8,100.6,34.8,6.94578E-08,1.86001E-05,,0,78.455,113.431,36.443,140.5,357.503,537.246,1167.018,1386.828,1956.84,2480.933,2421.225,3065.513,3580.218,4408.118,4665.35,5357.155,5931.667,7318.211,7020.865,7015.822,7586.958,7089.362,6508.352,5698.913,5639.592,5072.531,4333.143,3890.684,3456.007,3574.668,2753.884,2247.522,2252.324,2100.099,2125.062,2073.044,2146.614,2921.304,2646.173,2929.258,3036.504,3197.927,3003.536,3201.569,2969.352,3540.654,3609.876,3366.993,3368.901,3185.039,3212.994,3040.976,3277.674,3280.434,3098.543,2784.323,3257.241,2672.163,2781.544,2725.487,2297.916,2235.331,2052.851,1925.518,1718.786,1521.135,1304.98,1312.061,1229.119,1244.753,1218.889,1009.893,1131.739,936.381,1014.13,813.589,920.43,615.002,595.302,488.076,239.338,321.167,132.782,187.706,136.079,82.887,83.731,70.863,14.397,58.517,29.741,15.032,15.286,0,31.64,0,0,0,0,17.227,0,0,0,18.524,0,0,19.599,0,0,300,8,50,1,3,0.328,0,11.55,9704.57,14.3,749.9,1,3.93,7.46,777.8,ON,44.297,67.653,52.983,31.059,1.963,3527.453,Long Term,MASIN,,,,,Normal Scan,
565,14/6/2020,16:07:59,28.8,100.6,34.8,6.94578E-08,1.86001E-05,,81.674,39.228,0,182.213,351.257,440.143,915.011,946.245,2377.52,2051.573,2855.077,3385.03,4483.097,5389.411,6226.284,7411.068,8717.382,10108.192,11146.635,13345.022,13568.631,13886.837,13942.817,14595.472,13444.619,12777.326,11880.666,11752.367,10037.166,9443.31,7284.871,5684.857,5159.248,4065.1,3775.129,3366.663,3398.919,3284.931,3211.175,3225.633,3219.482,3181.978,3722.955,3549.398,3314.746,3549.641,3045.489,3335.903,3525.017,3283.694,3340.504,3409.273,3168.955,2988.344,3107.902,2894.909,2778.2,2570.791,2523.812,2558.678,2466.623,2360.123,2215.259,2130.43,2087.458,1463.273,1572.373,1324.356,1184.939,1173.065,1368.671,1212.121,1318.11,1117.799,1142.3,855.28,1010.849,517.743,644.798,696.635,462.38,311.153,248.672,212.458,107.26,136.083,138.147,55.82,70.863,55.38,46.132,29.738,30.065,15.286,0,0,16.102,0,0,50.713,17.227,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9704.57,14.3,749.9,1,3.93,7.46,777.8,ON,37.415,56.474,45.582,33.376,1.821,5330.83,Long Term,MASIN,,,,,Normal Scan,
566,14/6/2020,16:13:29,28.8,100.6,34.8,6.94578E-08,1.86001E-05,,40.837,0,113.431,182.213,281,609.432,653.56,1135.498,2011.686,2497.147,2968.944,3849.025,4723.168,5417.74,6473.678,7732.85,9029.862,9648.944,11323.982,12327.55,13164.221,13874.33,13717.77,13483.483,12546.386,11207.799,11120.549,8996.811,8896.371,7289.684,6119.602,5509.413,5058.877,4434.127,3527.012,3433.277,3308.459,2895.382,3120.909,2936.887,2799.986,3204.566,3318.14,3053.979,3492.217,3094.907,3409.022,3024.455,2995.718,3562.718,2952.151,3060.677,3117.808,3239.403,3079.941,3304.285,2915.107,2954.542,2562.305,2535.602,2060.654,2163.781,2065.117,2216.652,2145.824,1847.355,1763.299,1545.041,1417.451,1222.587,1133.247,1250.129,1133.962,1232.033,1040.022,759.096,936.899,866.011,669.902,671.318,394.099,386.069,321.162,239.013,147.485,221.516,106.675,125.594,42.518,86.383,58.517,29.739,30.065,30.572,0,15.82,0,16.394,16.594,0,0,0,0,0,0,0,0,0,0,20.337,300,8,50,1,3,0.328,0,11.55,9704.57,14.3,749.9,1,3.93,7.46,777.8,ON,37.109,57.506,45.894,31.059,1.852,5121.381,Long Term,MASIN,,,,,Normal Scan,
569,14/6/2020,16:30:00,28.8,100.6,34.6,6.94578E-08,1.86001E-05,,0,39.713,0,73.787,213.359,410.599,662.338,1213.402,1604.646,2093.084,2988.145,3428.817,4624.472,5381.611,5595.458,7415.14,8700.869,9717.641,11027.917,11899.228,12353.123,12955.354,12533.885,11183.488,11524.294,10220.561,10405.17,8576.909,7027.294,6517.939,5443.504,5037.362,4230.875,3563.641,2905.069,2837.332,2595.688,2721.195,2594.64,2723.01,3309.294,3143.674,3231.08,3047.349,3054.989,3033.536,3449.715,3665.404,3458.261,3332.98,3309.667,3417.713,3481.31,3229.931,2996.075,3004.651,2746.539,2790.53,2989.921,2763.344,2671.123,2435.753,2113.505,2367.583,1763.901,1650.422,1587.009,1570.722,1323.098,1038.971,1171.177,1331.915,1313.301,1086.64,907.154,1138.21,911.045,692.558,601.909,546.623,520.118,315.009,357.742,161.313,162.885,137.764,97.898,127.149,43.044,72.877,14.81,15.053,15.218,46.425,15.741,16.016,0,0,0,0,34.88,0,0,0,0,0,19.418,0,0,0,300,8,50,1,3,0.324,0,11.55,9704.57,14.3,749.9,1,3.93,7.47,783,ON,37.37,58.841,46.798,31.059,1.871,4826.445,Long Term,MASIN,,,,,Normal Scan,
570,14/6/2020,16:35:29,28.8,100.6,34.7,6.94578E-08,1.86001E-05,,81.674,0,0,255.098,281,406.299,882.306,725.45,1051.552,2133.404,2647.776,3611.859,3836.127,5088.243,5470.352,7091.641,7513.613,8705.487,9503.215,10406.333,9913.705,10400.91,10016.097,10150.503,10612.149,8721.438,8179.176,7324.047,6277.668,5375.02,4191.644,3497.302,3039.692,2644.585,2389.365,2382.088,2237.071,2454.309,2615.75,2510.797,2669.435,2890.868,3135.142,3356.522,2869.389,2969.113,3184.886,3552.081,2932.153,3228.57,3133.8,2758.422,3309.255,3018.339,3091.889,3136.274,3209.403,2623.661,2748.953,3071.071,2637.571,2548.213,2292.662,2070.779,1884.339,1695.683,1575.814,1320.055,1349.69,1050.272,1185.062,1033.52,1304.281,1175.857,1122.216,872.74,697.368,572.155,600.133,660.427,437.269,298.186,331.107,221.768,147.484,95.256,179.589,27.91,85.036,14.397,43.887,44.607,0,45.858,46.645,31.64,32.203,0,0,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9705.54,14.3,749.9,1,3.93,7.46,777.8,ON,37.851,60.94,48.053,34.599,1.906,4300.713,Long Term,MASIN,,,,,Normal Scan,
573,14/6/2020,16:51:59,28.7,100.6,34.4,6.94287E-08,1.85954E-05,,81.67,78.451,0,109.322,140.493,507.838,686.203,1198.501,1341.077,2353.959,2790.012,3219.736,3788.838,4457.78,6235.258,6500.214,7405.803,9108.821,9048.956,9423.689,10566.079,11081.676,10528.526,10380.444,9449.847,8525.706,8792.995,7533.554,6320.046,5311.402,4466.861,3981.862,2827.963,2450.518,2197.167,2361.324,2403.977,2360.009,2509.648,2227.05,2893.664,2856.614,2904.867,3088.36,2967.855,2928.783,3186.765,2799.397,2985.523,3067.391,3444.711,3519.799,3315.203,3123.714,3066.167,3020.764,3103.507,2789.861,3012.163,3036.995,2815.304,2289.114,2253.151,2130.085,1758.102,1576.306,1499.483,1098.419,1368.716,1113.226,1338.395,1005.118,1368.471,1097.673,968.727,928.715,841.261,606.344,732.597,590.553,488.049,311.135,196.306,199.164,174.292,149.682,82.883,97.682,56.687,43.189,102.399,0,45.095,15.285,15.548,31.639,0,16.393,0,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,777.7,ON,37.836,60.899,48.012,31.059,1.907,4301.103,Long Term,MASIN,,,,,Normal Scan,
574,14/6/2020,16:57:29,28.8,100.6,34.3,6.94578E-08,1.86001E-05,,0,0,0,146.217,458.025,407.538,670.189,1001.252,1403.564,1800.458,2432.244,2810.975,3559.774,4811.633,5364.207,6828.277,7100.842,8823.629,9749.062,9602.475,10462.155,10914.134,11027.229,11047.642,10201.841,9386.064,8704.935,7429.851,6700.312,5517.103,5255.04,4156.734,3483.218,3086.513,2836.41,2333.952,2234.696,1941.733,2238.264,2325.689,2730.489,2641.586,3230.279,2930.563,2916.811,3130.837,2928.846,3144.313,2865.828,3214.745,2571.59,3043.701,3140.164,2992.734,3035.678,3011.686,2915.085,3109.631,2570.189,2615.978,2813.876,2213.556,2620.059,2186.755,1877.568,1416.59,1169.376,1368.322,1139.111,1539.855,1070.533,1122.578,1053.835,1276.241,870.174,1041.769,791.357,736.094,453.217,546.311,460.016,341.938,301.948,226.429,94.141,150.146,83.14,25.208,116.558,0,29.348,59.658,45.235,30.666,0,0,16.151,0,0,0,0,0,17.966,0,0,18.971,0,19.659,0,0,300,8,50,1,3,0.327,0,11.55,9704.57,14.3,749.9,1,3.93,7.46,779.1,ON,37.778,60.324,47.734,33.376,1.891,4317.796,Long Term,MASIN,,,,,Normal Scan,
577,14/6/2020,17:13:59,28.7,100.6,34.2,6.94287E-08,1.85954E-05,,0,39.226,151.233,218.645,175.616,575.542,1012.99,1450.808,2042.135,2618.783,3274.081,3605.009,5370.65,6366.982,8194.319,8970.625,10658.846,12091.307,13132.755,14363.016,15400.835,15952.876,16397.766,15672.18,14901.008,14020.446,13298.603,12258.47,10421.18,9118.489,8194.413,6368.962,5787.615,4696.149,3842.814,3461.075,2659.838,2700.584,2894.962,2989.051,2981.75,2935.878,2933.302,3205.539,3032.933,3133.826,3372.117,3329.182,3061.802,3267.674,3172.107,3171.644,3124.769,3120.942,2953.902,2930.543,2945.016,2858.344,2769.787,2675.244,2671.603,2378.937,2259.986,1863.479,1892.593,1328.321,1232.386,1668.756,1287.742,1304.812,1181.457,1207.507,973.902,1049.441,1126.314,830.806,751.91,783.572,778.132,557.925,474.546,466.708,314.09,318.666,80.442,122.465,179.582,125.588,56.687,0,73.142,44.604,0,15.285,31.095,31.639,32.202,0,0,33.805,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,777.7,ON,36.18,54.441,43.945,32.197,1.808,5716.505,Long Term,MASIN,,,,,Normal Scan,
578,14/6/2020,17:19:29,28.7,100.6,34.2,6.94287E-08,1.85954E-05,,0,0,37.924,109.657,352.309,577.307,688.296,1423.644,1620.371,2539.795,3025.646,3955.438,5430.366,7000.475,8483.409,9479.631,9985.747,11395.582,13845.815,13725.279,14512.975,14833.978,15077.405,15073.418,14288.895,13447.499,12999.562,11793.385,9922.67,9084.894,7801.747,6667.95,4954.334,4647.083,3938.257,3092.284,2411.298,2890.225,2676.017,2420.843,2654.474,2682.842,2688.541,3271.681,3288.27,3090.418,3110.046,2892.971,2748.386,3065.101,3011.844,2857.115,3089.408,3027.252,3102.303,2644.902,2696.687,2926.78,2461.82,2476.599,2299.625,2100.437,2121.584,1804.72,1823.722,1398.514,1444.726,1466.829,1124.45,1190.896,1268.313,1044.026,1024.757,949.579,1002.228,969.937,876.095,848.343,823.288,642.864,399.365,280.471,189.445,199.777,309.308,81.894,96.994,69.985,99.506,28.881,39.423,4.672,30.155,15.332,15.595,63.471,48.451,0,0,0,17.279,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.327,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,779,ON,36.062,54.185,43.708,32.197,1.808,5503.34,Long Term,MASIN,,,,,Normal Scan,
581,14/6/2020,17:35:59,28.7,100.6,34.1,6.94287E-08,1.85954E-05,,0,0,0,0,245.863,473.976,914.924,1387.746,1815.257,2894.417,3422.559,4757.149,5634.978,7051.424,8021.728,8805.203,10427.735,11607.852,12267.55,13206.834,13350.783,13817.687,12985.534,12663.057,11922.316,10409.194,9222.004,9415.123,7462.432,6765.034,4776.668,4339.083,3638.541,3520.063,2840.982,2525.836,2385.153,2088.716,2173.48,2744.062,2849.627,2821.036,3187.31,3252.984,2938.484,3157.928,3497.156,3289.429,3115.362,3194.424,3131.206,2868.978,2641.04,3101.261,2890.146,2580.529,3134.702,2753.711,2349.766,2248.872,2407.883,2001.935,1859.636,2019.511,1483.136,1455.461,1298.902,1273.312,1185.638,1100.668,885.281,1173.216,1224.36,989.449,872.004,940.764,961.477,771.104,815.773,455.956,449.53,350.027,183.219,326.146,113.124,190.501,124.327,97.679,56.687,86.378,29.257,29.736,45.095,0,15.548,31.639,16.101,16.393,0,0,0,0,0,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,777.7,ON,35.417,55.485,44.135,31.059,1.853,4973.777,Long Term,MASIN,,,,,Normal Scan,
582,14/6/2020,17:41:29,28.7,100.6,34.1,6.94287E-08,1.85954E-05,,0,0,151.697,73.105,422.771,781.076,1081.632,1175.145,1921.643,2805.356,3774.968,4694.246,5515.659,7218.121,9209.994,9995.64,12132.773,12613.579,12918.237,14911.455,15048.638,12802.217,14516.818,14436.433,12684.054,11507.883,10595.323,9590.393,8402.371,7797.112,5348.002,5063.616,3984.911,3325.234,3420.738,2832.019,2173.428,2406.611,2622.618,3070.912,3013.321,3144.001,3140.227,3522.444,3050.872,3704.132,3154.45,3470.752,3143.054,3425.646,3314.167,3333.594,3351.952,3265.004,3313.902,2975.509,2918.684,2880.445,2591.011,2531.958,2290.618,2091.242,1991.463,1900.318,1719.859,1467.796,1549.047,1194.251,1304.382,1330.079,1222.367,1120.744,1270.064,1106.83,990.372,845.334,856.851,807.163,616.847,609.797,553.957,364.122,341.308,266.367,174.827,191.088,110.852,125.981,56.861,115.524,102.712,29.827,15.078,107.327,31.191,15.868,16.15,0,49.931,0,0,0,17.965,0,0,0,0,19.658,0,40.796,300,8,50,1,3,0.327,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,779,ON,35.431,55.487,44.031,29.961,1.853,5395.381,Long Term,MASIN,,,,,Normal Scan,
585,14/6/2020,17:57:59,28.7,100.6,34.1,6.94287E-08,1.85954E-05,,81.67,78.451,75.617,36.441,280.986,541.697,980.288,1262.941,2010.378,2559.914,3737.614,4698.218,5292.904,7098.021,8137.667,9026.108,11182.676,12767.186,14332.419,14621.226,13867.307,14173.56,14185.972,13477.208,12654.645,11912.884,9950.096,9281.056,7695.179,6957.32,5842.868,4975.605,4299.747,3591.179,3171.371,2801.114,2535.055,2430.174,2383.576,2513.338,2964.921,2858.841,2775.065,2854.534,3223.491,3087.835,3318.664,3014.541,3421.992,3268.002,3641.689,2991.741,3243.527,2994.63,2891.629,2689.769,2684.336,2430.464,2440.913,2385.349,2161.046,2001.116,1890.493,1678.855,1465.16,1382.629,1230.869,1402.109,1069.592,971.351,1133.184,1131.024,1123.545,1115.44,902.585,867.465,776.569,733.809,586.676,535.155,385.308,357.117,346.21,265.553,174.297,149.679,55.255,69.774,28.344,43.189,14.628,29.736,30.063,0,15.548,31.639,16.101,16.393,0,0,17.226,35.123,35.821,18.15,18.523,37.824,0,19.598,0,0,300,8,50,1,3,0.328,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,777.7,ON,35.17,54.355,43.444,28.903,1.832,5203.959,Long Term,MASIN,,,,,Normal Scan,
586,14/6/2020,18:03:29,28.7,100.6,34.1,6.94287E-08,1.85954E-05,,122.505,39.226,0,145.763,491.726,846.399,914.937,1198.507,1571.424,2894.441,3536.36,4162.509,5597.702,6979.241,8209.618,8958.132,11144.768,11797.584,12151.436,12821.992,13704.331,14625.108,13672.949,14014.121,12733.038,11925.839,10763.07,9291.51,8209.551,6853.087,5847.607,5376.044,4474.742,3456.192,3173.002,2688.008,2659.391,2967.482,2630.498,2934.096,2886.696,3316.621,3097.713,3564.911,3615.795,3648.574,3745.144,3409.942,3621.947,3262.403,3412.963,3172.065,3164.68,2723.307,2807.965,2978.131,2983.395,2567.017,2687.76,2340.826,2123.13,1844.827,1618.566,1586.305,1654.007,1541.464,1268.779,1283.449,1474.074,1046.173,1184.557,1037.689,782.895,873.947,1060.009,989.713,924.487,634.306,770.26,578.54,423.167,350.035,292.871,260.527,160.888,217.716,82.883,95.441,87.304,28.793,58.513,74.341,30.063,30.57,31.095,15.819,32.202,16.393,0,16.903,17.226,0,0,0,0,18.912,0,19.598,39.772,0,300,8,50,1,3,0.328,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,777.7,ON,35.806,55.207,44.124,31.059,1.837,5238.594,Long Term,MASIN,,,,,Normal Scan,
589,14/6/2020,18:19:59,28.7,100.6,34,6.94287E-08,1.85954E-05,,40.835,0,75.617,109.322,210.74,528.099,679.328,1217.778,1859.229,2089.114,3135.696,3678.001,4922.438,6715.298,7363.402,8144.047,9285.733,10975.539,12449.785,12344.845,13326.333,13667.099,13745.977,12352.775,11908.331,11129.807,10153.824,9889.504,7934.432,7478.84,6715.515,5419.552,4599.425,4006.031,3398.293,2645.222,2800.626,2618.848,2653.354,2702.92,2421.53,2436.187,2936.265,3067.214,3555.716,3477.887,3335.092,3396.348,3231.721,3018.176,3207.004,3659.388,3437.043,3251.153,3374.181,2754.349,2958.852,2892.676,2396.828,2536.982,1949.133,2009.347,1699.565,1487.27,1533.477,1497.878,1227.697,1297.178,1182.389,1124.972,924.199,1053.794,1033.425,965.306,1041.403,788.735,757.514,733.805,451.827,595.278,408.074,404.833,287.916,238.996,187.696,122.465,69.069,181.406,42.515,28.793,73.142,59.472,15.032,0,31.095,0,16.101,0,16.593,33.807,17.226,0,17.91,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9703.03,14.3,749.9,1,3.93,7.46,777.7,ON,36.408,55.668,44.714,32.197,1.83,5030.039,Long Term,MASIN,,,,,Normal Scan,
590,14/6/2020,18:25:29,28.7,100.6,33.9,6.94287E-08,1.85954E-05,,40.835,0,37.808,72.882,351.24,575.563,947.611,1135.425,2072.601,2290.668,2599.009,3876.358,4164.901,6171.088,7006.994,8482.636,8577.924,10218.211,11123.819,12135.584,12627.879,13553.9,12607.724,12300.051,12622.871,10533.57,11521.598,9701.404,8308.391,7829.288,6668.824,5799.287,4755.35,3782.413,3617.015,3231.814,3532.551,2686.283,2495.647,2937.528,2900.27,3108.04,2811.095,3261.47,3354.122,3642.81,3698.741,3581.904,3453.942,3347.825,3344.853,3515.602,3213.75,3301.691,3090.002,3051.579,3132.01,2975.98,2570.758,2177.305,2259.455,1762.715,1740.015,2019.545,1706.681,1553.07,1127.885,1295.681,1027.039,1225.698,1286.622,1024.18,1159.053,928.88,1005.199,794.133,973.794,752.03,739.313,552.548,382.39,391.869,287.917,199.165,160.883,95.251,82.883,55.817,28.344,86.378,29.257,14.868,0,30.57,15.548,15.819,16.101,16.393,16.593,0,17.226,0,0,0,0,0,0,0,19.886,0,300,8,50,1,3,0.328,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,777.7,ON,37.172,56.49,45.441,31.059,1.832,5053.515,Long Term,MASIN,,,,,Normal Scan,
593,14/6/2020,18:41:59,28.7,100.6,34,6.94287E-08,1.85954E-05,,0,39.226,0,109.322,410.182,552.576,829.59,1343.955,1540.923,1660.802,3274.037,3555.411,4880.069,5867.678,6201.314,7481.064,9048.296,9831.279,10076.368,11506.372,11002.951,11957.819,12703.244,11472.945,11747.333,11012.612,11070.672,9596.049,8648.19,7914.851,6949.429,6408.086,5547.709,4441.413,4233.284,3548.248,3713.02,3803.583,2971.851,2764.819,3243.614,3148.255,3399.786,3240.175,3130.114,3808.085,3478.909,3901.894,3494.075,3602.152,3499.44,3299.726,3393.38,3421.121,3493.761,3200.454,2993.248,2926.926,2642.362,2677.97,2187.897,1837.929,1837.075,2096.728,1870.027,1417.469,1534.324,1508.506,1218.82,1344.054,1313.747,1149.047,973.92,940.91,980.901,940.853,1024.649,828.445,693.626,531.934,436.673,362.994,274.825,252.279,107.255,222.391,85.459,76.331,70.859,57.585,43.885,14.868,45.095,0,15.548,31.639,0,32.786,0,0,17.226,17.561,0,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9703.03,14.3,749.9,1,3.93,7.46,777.7,ON,38.277,57.915,46.554,32.197,1.841,5064.19,Long Term,MASIN,,,,,Normal Scan,
594,14/6/2020,18:47:29,28.7,100.6,34,6.94287E-08,1.85954E-05,,122.505,0,113.425,145.763,245.863,541.695,633.532,1092.989,1844.414,2482.499,2970.993,3685.328,5205.242,5664.344,6578.487,7201.159,8846.219,9244.378,10489.378,11594.013,11749.851,12648.53,13151.533,11709.862,12389.806,11107.504,11525.116,10302.954,9737.953,8851.875,8020.817,6697.869,6482.573,5732.253,4896.942,4262.861,4403.541,3952.047,4106.014,3775.13,3892.595,3893.576,4513.731,4158.43,4744.966,4022.068,4552.839,4621.164,4379.882,4515.838,4022.02,4570.958,3955.507,3974.922,4143.929,3661.954,3853.732,3451.15,3547.724,3000.797,2715.687,2415.883,2933.979,2447.592,2019.023,2081.068,2061.679,1941.419,1909.582,1512.155,1451.908,1506.228,1428.491,1187.513,1096.403,952.965,963.014,940.377,668.514,848.617,629.331,414.855,384.478,300.361,187.696,149.681,165.771,109.395,115.649,43.189,58.513,29.736,60.126,61.14,15.548,15.819,0,16.393,0,0,0,0,0,0,0,18.912,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,777.7,ON,40.353,60.881,48.83,32.197,1.861,5649.121,Long Term,MASIN,,,,,Normal Scan,
597,14/6/2020,19:03:59,28.7,100.6,34.1,6.94287E-08,1.85954E-05,,81.67,0,113.425,145.763,456.602,880.246,1274.381,1513.942,2255.48,2707.079,3424.411,4098.19,4346.442,5081.279,5510.852,7390.645,8258.466,8594.601,9760.276,10069.898,11034.445,12504.502,11902.817,12132.411,11808.896,11617.749,11464.398,11250.873,9928.168,9796.671,8076.319,7903.944,6842.67,6007.065,5557.843,4591.844,4616.625,4296.203,4204.693,3889.328,4241.951,3858.008,3938.87,3785.927,4014.804,4235.81,4217.636,3758.381,4017.053,4297.123,4100.595,3835.291,3668.756,3583.114,3479.189,3618.705,3595.907,3383.219,2815.056,2505.697,2644.266,2594.988,2291.176,1937.11,1903.327,1964.886,1923.844,1541.503,1602.871,1536.465,1337.394,1315.719,1225.258,970.439,1084.225,1001.931,916.74,996.177,734.648,671.265,655.024,453.755,471.138,242.73,321.554,186.893,221.023,125.588,85.031,43.189,29.257,44.605,30.063,15.285,15.548,0,0,16.393,49.778,33.807,17.226,35.123,0,0,0,0,0,0,0,0,300,8,50,1,3,0.328,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,777.7,ON,40.282,59.823,48.052,31.059,1.849,5525.46,Long Term,MASIN,,,,,Normal Scan,
598,14/6/2020,19:09:29,28.7,100.6,34.1,6.94287E-08,1.85954E-05,,40.96,39.346,0,173.27,361.469,543.348,884.966,1523.163,1860.484,2037.216,2776.144,3211.774,4694.749,5560.579,5573.433,6935.318,7882.442,7772.23,9416.833,10131.335,10505.861,10961.001,11115.612,11350.909,11657.017,11625.888,10315.781,10445.424,9337.892,8411.156,8193.747,6683.909,6396.578,5431.713,4703.284,4792.271,4344.54,4265.458,3461.76,3763.203,3969.686,3484.834,3815.624,3662.83,3591.672,4123.539,3963.705,4239.021,3687.024,4273.12,4055.346,4007.205,3944.577,4013.487,3951.223,3665.872,3217.377,3158.354,2885.099,2566.601,2717.097,2670.162,2205.278,2178.893,2102.782,1922.221,1839.136,1478.811,1703.229,1242.03,1520.12,1134.127,1186.282,1148.997,899.497,920.372,890.307,1021.134,747.745,592.998,591.642,403.115,328.194,306.319,282.415,163.79,96.993,97.979,156.369,28.881,44.02,0,0,30.664,46.786,15.868,0,0,33.287,0,17.279,17.615,17.965,0,0,0,0,0,19.947,0,300,8,50,1,3,0.327,0,11.55,9702.79,14.3,749.9,1,3.93,7.46,779,ON,40.594,60.681,48.764,34.599,1.854,5254.353,Long Term,MASIN,,,,,Normal Scan,
