360,30/7/2020,00:18:12,26.2,101.1,41.0,6.83602e-008,1.84769e-005,,0.000,1.000,2.000,10.001,11.001,15.002,25.003,24.003,32.948,46.246,37.820,47.820,65.194,53.967,81.421,83.542,87.046,75.078,78.011,78.011,87.961,103.069,118.718,129.055,120.290,152.144,178.934,214.035,215.199,248.458,280.537,297.455,346.536,349.418,349.817,351.677,385.952,413.143,448.623,470.860,469.117,531.008,558.217,508.222,536.730,541.689,539.173,524.513,507.080,433.767,469.677,471.776,481.957,439.697,489.823,474.701,469.787,498.680,467.708,484.857,486.700,485.898,493.633,486.179,469.602,427.620,382.934,365.209,288.814,276.218,199.928,189.245,125.500,153.414,115.641,85.013,83.592,89.841,66.606,58.209,42.805,50.007,45.007,28.484,19.522,27.003,28.003,10.001,19.002,13.001,5.001,11.001,6.001,3.000,2.000,3.000,1.000,3.000,1.000,2.000,0.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9679.22, 13.3,749.9,1.000,2.79,7.42,756.1,ON,69.030,82.316,68.902,61.527,1.833,4.574181e+003,,MASIN,,,,,Normal Scan,
361,30/7/2020,00:24:12,26.2,101.1,41.1,6.83602e-008,1.84769e-005,,1.000,2.000,4.000,6.001,20.002,13.001,25.897,26.857,39.729,47.533,61.518,63.313,64.159,79.046,82.012,92.013,97.014,95.015,87.015,112.265,104.771,114.452,106.281,136.056,146.817,147.564,177.319,199.399,245.441,252.988,294.718,292.437,313.989,348.620,358.608,423.264,405.516,420.007,399.501,471.057,524.298,529.231,585.697,583.281,554.255,533.156,584.356,512.055,525.027,559.133,496.906,519.133,530.732,509.561,527.235,489.293,512.688,516.865,501.166,497.339,470.379,522.847,538.147,525.109,452.154,470.953,426.427,383.656,338.660,324.826,226.607,220.062,165.787,140.041,118.324,86.545,111.159,77.278,66.566,70.454,48.183,36.829,49.006,45.006,28.003,24.003,25.003,17.002,14.799,8.204,10.653,11.349,6.001,3.000,6.001,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9679.22, 13.3,749.9,1.000,2.79,7.42,756.1,ON,69.521,82.333,68.681,61.527,1.849,4.875408e+003,,MASIN,,,,,Normal Scan,
362,30/7/2020,00:30:12,26.2,101.1,41.2,6.83602e-008,1.84769e-005,,1.000,1.000,6.001,9.001,11.001,18.917,25.088,31.005,30.476,69.537,107.017,82.011,108.017,141.986,132.850,152.238,172.766,187.769,203.918,217.955,214.799,228.489,237.017,232.118,274.167,305.530,294.090,327.771,320.694,324.841,354.358,325.647,374.187,382.327,368.723,377.431,436.729,437.822,451.880,434.837,524.148,562.291,548.634,583.274,619.800,552.199,582.551,547.844,531.376,522.276,566.839,584.426,556.454,555.043,562.007,564.394,553.691,557.771,553.770,576.079,519.146,555.059,533.238,534.515,551.716,482.032,468.550,396.089,369.961,319.966,255.302,203.562,179.621,184.676,143.648,101.817,101.797,83.842,82.610,66.010,60.185,63.835,32.313,31.695,40.005,29.084,21.923,13.001,16.002,11.001,8.001,2.000,9.001,0.000,3.000,4.000,3.000,0.000,1.000,0.000,1.000,2.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9679.22, 13.3,749.9,1.000,2.79,7.42,756.1,ON,64.344,77.435,63.183,66.117,1.908,5.721461e+003,,MASIN,,,,,Normal Scan,
363,30/7/2020,00:36:12,26.2,101.1,41.2,6.83602e-008,1.84769e-005,,2.000,2.000,12.276,26.728,34.820,67.193,100.016,109.767,146.279,188.161,240.446,304.394,356.256,412.177,430.730,463.837,500.476,562.407,556.876,631.706,668.237,639.585,652.288,614.130,590.612,654.251,627.630,570.648,559.741,569.106,559.455,563.423,488.540,482.492,449.777,531.877,491.032,526.099,533.778,566.440,597.291,632.522,607.253,696.376,691.358,637.211,681.200,676.784,646.824,643.312,590.000,661.939,634.598,641.474,625.583,634.045,607.525,617.209,600.566,617.451,585.904,640.404,587.777,614.276,569.941,530.734,437.026,429.118,403.293,330.110,269.513,237.086,184.690,178.187,167.890,117.820,127.382,85.856,103.019,85.214,72.811,67.220,60.107,36.176,37.524,25.083,24.923,18.002,24.003,12.001,7.001,7.001,3.000,7.001,2.000,1.000,2.000,4.001,1.000,0.000,1.000,1.000,4.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9679.22, 13.3,749.9,1.000,2.79,7.42,756.1,ON,44.872,63.587,49.766,27.881,1.979,8.858150e+003,,MASIN,,,,,Normal Scan,
364,30/7/2020,00:42:12,26.1,101.1,41.2,6.83312e-008,1.84721e-005,,6.001,7.856,25.148,38.004,60.008,75.964,110.941,152.547,178.700,215.985,227.631,263.374,248.269,267.115,314.825,297.387,325.968,346.389,329.192,334.382,366.532,340.516,361.049,379.097,335.267,387.901,383.688,389.166,385.110,384.820,431.082,443.806,419.880,450.292,434.294,483.979,488.076,567.346,548.838,583.359,618.635,621.399,667.208,707.581,672.656,710.940,696.418,691.452,652.626,664.236,674.261,707.776,675.982,652.162,622.892,651.709,681.616,741.769,706.346,655.222,664.426,652.385,654.114,647.625,588.487,589.421,512.465,474.297,425.145,337.641,320.852,261.132,206.513,186.812,164.871,127.631,111.721,101.839,81.495,71.009,77.012,51.008,65.012,38.006,31.005,32.004,18.002,22.002,11.001,17.002,9.001,5.887,6.114,5.001,6.001,8.001,2.000,2.000,0.000,0.000,1.000,1.000,0.000,0.000,4.244,3.757,2.000,0.000,1.000,0.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,56.676,70.482,55.310,63.780,2.018,7.782687e+003,,MASIN,,,,,Normal Scan,
365,30/7/2020,00:48:12,26.1,101.1,41.3,6.83312e-008,1.84721e-005,,1.000,7.001,10.296,25.708,29.699,48.217,57.101,75.011,72.010,98.139,115.473,129.441,163.029,157.073,163.983,158.031,183.105,168.978,190.470,178.948,172.740,183.659,180.343,164.033,172.033,209.049,231.545,236.074,271.028,319.974,326.555,318.549,421.885,353.390,399.281,438.789,437.112,457.941,504.507,529.943,595.819,599.220,631.823,647.921,693.890,665.814,633.354,631.008,689.370,646.793,665.038,640.925,672.382,660.078,626.133,666.364,627.049,610.276,696.210,661.354,628.000,700.965,682.257,629.600,596.499,598.034,478.261,458.801,384.381,358.102,282.726,255.761,218.410,158.877,141.908,137.631,123.724,116.321,97.016,84.013,77.566,67.458,48.405,41.171,43.441,26.003,18.601,19.565,18.697,9.144,8.703,5.298,4.000,4.000,7.001,4.000,2.000,2.000,2.000,1.000,0.000,1.000,1.000,1.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,67.695,79.617,64.678,66.117,1.942,6.278430e+003,,MASIN,,,,,Normal Scan,
366,30/7/2020,00:54:12,26.1,101.1,41.4,6.83312e-008,1.84721e-005,,0.000,4.000,7.001,14.002,30.003,41.959,56.871,72.993,98.216,118.148,139.058,144.868,149.026,179.084,162.984,175.036,201.117,224.322,202.154,216.959,239.835,239.036,235.592,266.272,283.211,303.699,290.442,330.629,332.818,310.200,386.398,409.050,395.112,449.937,499.432,510.272,554.192,571.010,547.992,630.339,624.046,630.073,728.644,714.011,703.686,701.119,651.982,720.528,753.690,715.814,725.024,772.316,723.183,719.718,772.398,747.040,703.863,756.414,740.973,717.006,744.151,679.717,663.310,696.194,649.342,619.266,567.340,480.308,464.106,382.875,350.032,277.914,241.204,191.261,178.239,138.534,148.329,106.582,78.616,91.850,89.293,60.732,48.006,54.007,34.005,45.161,22.849,14.002,25.860,13.144,13.001,9.001,5.001,3.000,4.000,4.000,2.000,2.000,2.000,0.000,0.000,3.000,0.000,2.000,1.000,3.000,2.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,66.083,78.449,63.730,61.527,1.933,7.117168e+003,,MASIN,,,,,Normal Scan,
367,30/7/2020,01:00:12,26.1,101.1,41.4,6.83312e-008,1.84721e-005,,1.000,3.000,4.000,8.001,16.002,21.002,29.004,33.004,36.004,43.005,66.170,54.846,81.013,57.053,72.964,61.556,70.498,76.655,71.784,91.928,126.798,104.871,108.017,147.025,174.688,159.795,187.100,201.074,273.804,278.860,292.488,310.821,349.081,367.119,443.379,448.400,494.380,455.431,517.784,539.513,570.506,616.641,688.138,703.181,740.215,726.347,770.249,750.970,720.159,751.943,728.577,718.486,788.735,731.601,755.049,755.075,769.116,813.367,791.507,746.562,765.127,751.786,659.275,691.374,612.302,588.830,569.111,487.569,464.032,375.404,380.583,273.239,241.989,191.708,189.489,136.027,108.721,111.321,90.405,83.625,74.288,68.734,61.408,49.607,34.004,28.003,21.002,27.003,14.002,8.001,16.002,10.001,7.001,8.001,0.000,4.000,3.000,2.000,3.001,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,76.199,86.878,73.782,71.050,1.801,6.119495e+003,,MASIN,,,,,Normal Scan,
368,30/7/2020,01:06:12,26.1,101.1,41.4,6.83312e-008,1.84721e-005,,0.000,1.000,4.000,5.001,8.001,14.001,20.002,13.001,17.002,28.003,39.005,35.004,49.006,32.004,40.005,61.009,43.005,57.008,74.010,71.742,76.278,81.576,90.114,124.359,116.672,124.575,173.806,194.060,229.289,281.864,306.876,300.903,326.839,406.758,425.322,434.511,440.985,482.362,488.754,527.583,584.414,644.043,678.260,665.141,701.895,711.311,756.960,756.659,719.613,668.771,769.196,753.549,709.298,744.535,743.452,735.999,803.561,782.592,756.457,759.227,735.716,734.856,743.208,730.209,674.568,624.720,609.079,581.813,440.256,394.819,304.602,301.119,259.247,210.625,192.602,159.291,134.876,101.317,94.794,82.235,74.012,78.013,67.009,60.009,46.006,39.005,38.005,25.003,13.002,16.002,8.001,7.001,9.269,4.732,5.001,1.000,2.000,4.000,1.000,1.000,1.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,79.257,90.261,77.548,71.050,1.756,5.929086e+003,,MASIN,,,,,Normal Scan,
369,30/7/2020,01:12:12,26.2,101.1,41.4,6.83602e-008,1.84769e-005,,0.000,0.000,4.000,4.000,4.000,4.000,10.001,18.002,19.002,21.002,21.513,23.492,33.004,36.005,40.005,41.005,36.005,64.008,61.007,73.010,63.009,92.013,83.710,117.321,118.539,153.683,174.859,210.741,210.432,231.506,285.120,315.898,340.576,390.288,406.855,453.798,452.216,462.046,453.240,523.066,592.502,612.971,637.255,673.343,695.366,681.303,718.128,763.121,764.941,742.567,800.918,767.374,781.978,787.012,795.621,819.419,808.911,781.956,825.132,783.275,819.228,795.288,758.294,743.816,739.723,672.105,601.177,574.133,507.781,444.997,352.000,323.462,285.237,216.699,195.036,186.918,152.035,111.023,126.024,96.217,72.164,58.287,58.687,55.699,40.005,43.006,30.004,28.004,10.001,11.645,8.358,14.001,4.000,6.001,6.001,3.000,1.000,3.000,3.000,1.000,2.000,1.000,0.000,0.000,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9679.22, 13.3,749.9,1.000,2.79,7.42,756.1,ON,81.785,92.067,79.589,82.047,1.735,6.028320e+003,,MASIN,,,,,Normal Scan,
370,30/7/2020,01:18:12,26.1,101.1,41.5,6.83312e-008,1.84721e-005,,1.000,0.000,1.000,7.001,2.000,11.001,11.001,9.001,14.001,21.003,24.003,31.893,38.115,44.053,41.606,41.357,51.042,59.972,54.007,62.741,87.352,90.942,100.016,108.019,128.349,130.113,153.575,179.076,221.754,222.022,293.221,326.190,367.473,389.291,386.892,417.598,457.123,495.877,560.096,589.959,567.518,597.375,667.190,651.145,747.848,705.042,726.364,747.861,720.354,742.219,737.193,851.924,784.562,761.542,811.622,736.465,806.291,819.394,775.841,731.481,803.228,752.119,715.253,721.804,727.231,603.710,635.711,558.554,507.424,407.932,371.007,323.119,260.431,188.046,204.053,142.954,127.101,135.069,92.972,70.010,66.288,60.038,62.104,59.740,36.688,30.191,26.004,23.165,18.840,17.002,11.001,12.001,5.001,3.866,3.135,4.000,4.000,2.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,80.478,90.766,78.537,85.053,1.732,5.978216e+003,,MASIN,,,,,Normal Scan,
371,30/7/2020,01:24:12,26.1,101.1,41.5,6.83312e-008,1.84721e-005,,2.000,1.000,2.000,6.001,12.001,11.001,13.001,15.002,15.531,28.473,25.583,29.423,45.005,31.050,46.725,53.244,55.007,52.006,59.461,67.556,58.081,79.505,117.454,109.886,122.154,145.443,174.109,202.552,231.288,241.844,289.298,323.016,334.319,376.020,388.372,397.135,453.815,439.760,525.069,546.406,599.548,610.249,627.508,695.975,711.497,735.247,749.384,733.059,725.093,755.773,752.843,784.918,810.900,731.858,777.680,862.583,775.039,703.491,763.138,800.367,787.655,775.859,737.690,709.137,714.590,644.119,645.831,534.864,524.663,424.742,377.191,298.246,271.002,235.694,192.121,176.446,136.426,131.626,111.022,84.320,68.704,66.013,52.008,51.009,55.008,36.158,22.849,26.003,16.859,7.144,7.001,11.001,8.001,2.000,5.001,5.001,1.000,1.000,1.000,2.000,0.000,0.000,1.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,80.654,91.150,78.573,98.217,1.747,6.001762e+003,,MASIN,,,,,Normal Scan,
372,30/7/2020,01:30:12,26.1,101.1,41.6,6.83312e-008,1.84721e-005,,0.000,1.000,2.000,6.001,4.000,8.001,14.001,7.001,11.001,15.002,24.002,19.002,28.003,42.005,39.005,41.553,62.496,62.971,53.008,74.011,85.012,95.579,94.449,125.889,140.158,167.033,186.017,171.053,273.305,248.528,284.622,316.486,369.611,361.126,405.270,443.005,525.462,553.664,545.608,601.591,653.951,652.148,707.132,718.003,780.367,762.090,807.996,798.480,885.682,812.558,841.985,895.459,835.780,874.315,897.442,914.997,858.790,901.276,841.796,818.052,857.963,832.632,783.521,770.907,756.664,724.197,691.646,669.593,502.846,503.614,436.753,394.356,311.488,280.449,254.040,213.906,184.997,177.286,159.991,133.639,105.404,118.024,82.412,78.179,62.444,70.011,48.007,39.006,26.004,19.701,14.303,15.002,10.001,9.001,11.001,9.001,6.001,7.001,3.000,2.000,0.000,2.000,3.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,82.757,94.633,81.284,76.351,1.749,6.633184e+003,,MASIN,,,,,Normal Scan,
373,30/7/2020,01:36:12,26.1,101.1,41.7,6.83312e-008,1.84721e-005,,0.000,2.000,4.000,3.000,8.001,11.001,14.001,26.003,22.003,16.002,30.584,46.425,47.005,33.004,42.006,42.005,66.010,56.007,59.460,70.923,85.647,93.577,114.458,132.895,148.150,146.246,177.317,210.057,237.021,234.265,300.653,303.481,374.888,372.304,437.676,460.718,455.305,501.971,543.263,613.527,652.579,653.998,665.435,742.832,717.292,731.036,775.131,717.244,761.108,756.403,816.139,784.034,836.029,829.250,825.004,838.007,817.202,811.760,768.795,740.785,761.268,778.391,734.489,700.162,724.810,668.594,633.521,531.090,517.659,445.042,333.700,301.461,240.955,240.692,175.918,166.645,152.433,116.142,96.496,90.322,98.989,49.343,57.397,44.006,51.007,37.005,23.003,20.002,15.859,20.146,12.001,2.000,6.001,6.001,2.000,1.000,3.000,1.000,2.000,5.001,2.000,1.000,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,79.493,89.898,77.460,88.168,1.746,6.197389e+003,,MASIN,,,,,Normal Scan,
374,30/7/2020,01:42:12,26.1,101.1,41.8,6.83312e-008,1.84721e-005,,1.000,3.000,3.000,3.000,15.002,17.002,23.942,26.064,48.535,46.602,54.882,46.785,68.230,70.102,90.801,75.675,100.504,108.320,82.125,103.296,110.286,139.592,118.458,152.895,149.483,174.916,168.314,218.065,240.259,239.703,295.731,330.620,354.220,385.338,408.466,458.007,446.337,466.024,481.273,522.053,561.852,574.892,668.806,660.337,685.986,665.188,618.928,634.859,672.883,624.449,630.185,621.922,587.852,583.064,629.789,598.534,597.439,597.375,604.126,586.703,638.857,601.334,566.821,596.173,546.254,518.103,485.921,483.627,407.552,373.275,311.821,271.400,222.420,192.405,169.000,159.035,121.725,95.316,80.012,92.017,69.288,90.740,46.007,48.006,38.005,25.003,19.002,21.002,20.002,9.001,10.001,6.001,1.000,4.000,6.001,2.000,3.000,0.000,0.000,1.000,1.000,0.000,2.000,0.000,0.000,1.000,1.000,0.000,2.000,0.000,1.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,72.289,85.126,71.360,61.527,1.834,5.558011e+003,,MASIN,,,,,Normal Scan,
375,30/7/2020,01:48:12,26.1,101.1,41.8,6.83312e-008,1.84721e-005,,2.000,3.000,2.000,6.001,7.001,15.002,30.004,16.002,21.532,27.473,40.005,46.005,50.006,56.101,62.679,68.244,69.010,74.351,81.671,89.113,107.920,99.145,128.558,153.970,149.748,142.905,183.814,227.079,239.283,282.188,267.965,360.770,356.719,424.495,400.633,438.401,445.931,494.869,485.794,524.385,568.990,594.335,618.123,630.728,623.616,654.020,635.938,650.992,635.448,672.500,625.745,600.315,671.523,565.913,605.885,609.039,609.139,617.881,584.463,622.467,577.626,587.393,606.047,578.911,558.444,585.798,495.100,437.783,429.639,339.883,313.789,274.605,239.668,204.481,180.436,122.478,131.575,114.662,104.975,90.321,93.711,63.010,41.005,50.572,45.254,45.194,25.003,24.003,19.002,13.001,13.002,12.001,7.001,7.001,8.001,2.000,2.000,2.000,1.000,0.000,1.000,1.000,3.000,1.000,1.000,0.000,0.000,2.000,0.000,0.616,1.385,2.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,73.813,87.146,73.342,68.539,1.813,5.491810e+003,,MASIN,,,,,Normal Scan,
376,30/7/2020,01:54:12,26.1,101.1,41.9,6.83312e-008,1.84721e-005,,0.000,2.000,7.001,17.002,29.851,27.109,46.053,46.804,66.739,60.478,71.010,77.010,78.060,94.967,91.779,100.798,103.468,85.353,102.677,104.016,109.017,105.018,94.513,145.529,137.022,161.031,170.523,199.553,215.518,257.942,291.543,328.551,357.972,386.561,417.761,412.175,456.725,480.447,496.220,547.271,554.978,588.905,626.878,685.787,666.455,662.520,686.499,672.748,651.957,620.037,618.513,651.968,685.949,641.264,681.293,635.764,669.653,625.425,645.655,669.085,630.296,587.161,613.083,583.547,592.288,594.037,481.858,477.475,432.297,369.376,333.183,277.282,250.210,214.271,161.630,137.286,135.578,100.617,97.405,96.628,89.014,60.009,60.009,58.574,39.254,35.191,29.004,18.002,17.859,17.145,13.704,8.298,4.000,1.000,3.000,2.000,1.000,1.000,1.000,2.000,1.000,0.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,72.856,85.189,70.825,63.780,1.871,5.781972e+003,,MASIN,,,,,Normal Scan,
377,30/7/2020,02:00:12,26.1,101.1,42.0,6.83312e-008,1.84721e-005,,1.000,0.000,5.001,7.001,11.001,24.003,24.003,47.005,42.005,38.129,49.881,71.009,65.056,62.007,73.963,79.011,92.013,83.011,79.464,88.561,85.012,88.014,113.684,136.965,129.417,147.028,188.039,202.546,219.548,259.739,281.830,331.304,327.844,375.151,444.006,432.526,465.722,497.051,561.779,550.409,607.139,642.322,672.379,658.346,679.269,692.912,667.248,666.606,625.764,651.221,634.006,641.451,576.197,549.265,594.413,622.875,595.463,576.242,630.106,573.749,561.907,569.395,590.574,570.768,526.034,530.386,532.303,503.223,393.518,363.913,337.211,262.080,239.639,187.989,143.707,123.752,135.103,119.544,79.880,80.624,67.009,80.013,64.410,51.608,38.005,32.004,23.003,18.002,17.002,11.001,14.002,3.000,3.001,4.000,3.000,3.000,4.000,1.000,4.000,1.000,0.000,1.000,2.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,72.097,85.483,71.821,61.527,1.826,5.546840e+003,,MASIN,,,,,Normal Scan,
378,30/7/2020,02:06:12,26.1,101.1,42.1,6.83312e-008,1.84721e-005,,0.000,1.000,3.000,5.001,15.002,17.002,20.002,19.002,22.002,35.005,29.584,41.314,56.118,73.009,51.007,57.007,73.010,94.014,71.009,86.378,111.654,109.019,124.684,107.354,135.025,139.025,153.009,207.567,242.790,261.853,271.482,328.300,375.741,423.465,434.851,460.069,488.621,545.934,503.003,607.364,627.448,655.904,675.493,694.178,715.986,747.074,732.915,718.007,707.340,677.818,691.810,708.997,666.685,667.849,642.285,648.983,617.513,667.998,661.605,584.117,627.618,569.172,626.621,604.614,585.083,513.095,514.167,480.308,412.919,386.890,339.986,335.448,231.882,196.264,186.043,167.888,147.579,127.626,108.410,84.932,89.262,82.765,70.706,62.574,61.070,46.380,33.004,29.003,23.003,15.002,9.001,6.001,6.001,5.001,8.001,4.000,3.000,1.000,3.000,4.001,1.000,1.000,2.000,1.000,0.000,0.000,0.000,2.000,2.000,0.000,1.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,74.153,87.909,74.285,68.539,1.799,5.790683e+003,,MASIN,,,,,Normal Scan,
379,30/7/2020,02:12:12,26.1,101.1,42.2,6.83312e-008,1.84721e-005,,4.000,10.001,11.001,18.002,39.004,49.006,82.011,97.412,138.686,150.469,224.870,228.731,253.061,291.169,327.886,334.315,337.043,358.754,355.788,401.144,391.979,380.037,342.307,314.766,354.112,312.296,335.853,325.133,315.552,322.644,351.515,378.324,427.904,461.073,488.995,553.726,520.590,575.094,559.038,631.555,687.096,741.039,708.031,755.059,794.099,804.202,757.794,781.526,741.211,779.767,787.010,743.034,724.637,765.332,748.786,767.189,711.025,703.378,701.414,679.790,701.044,692.074,613.732,668.651,674.568,629.901,585.304,459.355,484.096,449.715,390.111,319.760,279.368,217.044,237.708,188.775,184.519,138.149,138.896,109.632,88.292,88.044,78.707,58.008,48.006,37.004,38.605,31.405,20.859,16.145,13.704,11.185,11.115,7.001,3.000,2.000,2.000,6.001,3.000,1.000,0.000,2.000,1.000,0.000,1.000,2.000,0.000,0.000,0.000,1.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,61.090,74.725,58.838,66.117,2.013,8.105092e+003,,MASIN,,,,,Normal Scan,
380,30/7/2020,02:18:12,26.1,101.1,42.3,6.83312e-008,1.84721e-005,,2.000,5.001,18.002,27.003,64.009,84.012,96.013,140.023,145.085,207.361,244.426,274.996,369.545,382.252,411.441,465.190,500.757,507.781,480.863,518.582,509.690,489.662,456.299,412.518,378.910,404.773,315.942,382.161,357.313,331.068,376.444,371.755,436.033,488.541,485.425,560.278,542.068,601.368,592.810,645.208,676.963,704.619,788.595,786.277,832.228,779.610,814.723,773.374,777.495,764.920,769.023,805.629,776.421,791.944,732.513,755.387,756.110,699.623,731.136,711.877,690.206,743.630,676.140,702.367,725.200,596.788,558.387,531.523,481.281,433.224,365.527,342.907,298.450,220.935,183.488,163.889,167.186,121.543,114.500,92.017,82.288,91.738,65.409,76.177,45.441,48.006,37.005,28.003,26.860,22.146,10.704,10.299,5.001,6.001,2.000,2.000,2.000,1.000,4.000,2.000,1.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,56.400,70.534,54.911,24.144,2.034,8.916894e+003,,MASIN,,,,,Normal Scan,
381,30/7/2020,02:24:12,26.1,101.1,42.4,6.83312e-008,1.84721e-005,,2.000,7.001,15.296,24.708,42.005,46.006,71.949,132.682,141.957,191.633,219.084,272.577,267.444,323.185,371.623,385.667,447.075,456.057,424.503,476.288,401.888,437.503,396.072,403.510,349.892,365.874,306.139,326.123,368.557,369.204,339.081,355.005,394.617,417.049,449.145,446.488,524.404,527.485,620.376,636.997,646.343,706.868,699.883,680.557,801.279,785.777,797.599,750.432,729.026,764.507,738.291,791.572,732.079,732.528,785.281,711.233,702.679,760.107,706.365,696.673,693.239,716.050,684.886,666.536,654.545,602.970,597.589,559.261,487.757,410.641,364.060,277.279,286.443,223.656,205.056,171.448,150.734,123.365,116.980,110.326,89.709,71.011,80.011,54.138,39.688,40.346,24.849,28.004,15.002,24.003,5.001,6.001,10.001,10.001,6.001,5.001,3.000,1.000,2.000,0.000,1.000,0.000,1.000,3.000,1.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,58.854,72.457,56.716,24.144,2.026,8.331833e+003,,MASIN,,,,,Normal Scan,
382,30/7/2020,02:30:12,26.1,101.1,42.4,6.83312e-008,1.84721e-005,,2.000,4.000,12.001,27.003,32.004,52.960,64.993,83.073,101.547,112.863,161.233,182.348,218.349,274.980,275.389,283.760,328.075,345.713,330.311,316.012,324.335,311.013,281.574,283.319,270.324,276.288,240.306,280.637,305.777,314.078,349.844,358.686,389.513,405.320,426.676,440.660,528.406,542.744,549.026,575.350,617.439,619.159,696.222,726.023,750.645,749.427,762.596,752.656,798.498,715.971,717.136,698.483,714.874,743.533,755.070,727.606,697.655,734.052,750.911,736.333,668.917,680.424,696.329,690.983,660.159,633.006,535.545,515.571,479.993,393.403,357.110,315.842,256.074,223.618,196.494,165.035,126.026,134.025,114.023,86.323,87.985,69.038,71.705,56.008,38.818,39.191,39.005,21.003,19.003,15.002,11.001,7.001,2.000,4.000,5.001,2.000,1.000,2.000,2.000,3.061,2.939,3.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.344,0.00,10.10,9677.42, 13.3,749.9,1.000,2.79,7.42,756.0,ON,64.169,76.441,60.857,76.351,1.992,7.506222e+003,,MASIN,,,,,Normal Scan,
